stable_id,provider_external_id,reference_tile,groundsurface_bbox_epsg25832,candidate_aoi_intersects,image_camera_ledger,current_image_building_coverage,c1_numeric_bbox_full_unregistered,c1_registered_coverage,c1_eligible,c2_numeric_bbox_full_unregistered,c2_registered_coverage,c2_eligible,c3_registered_coverage,c3_eligible,c4_provider_tile_full_unregistered,c4_registered_coverage,c4_eligible,c5_candidate_availability,c5_eligible,u_target_status,e_paired_status,exclusion_reason,held_out_accessed
DEBY_LOD2_4906999,DEBYvAAAAABTMfaz,LOD2_REFERENCE_690_5336,"690911.470,5336344.810,690933.840,5336362.850",true,937_INCLUDED_25_EXCLUDED_AGGREGATE_ONLY,UNKNOWN,true,UNKNOWN,UNKNOWN,true,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,true,UNKNOWN,UNKNOWN,MISSING,false,UNKNOWN,UNKNOWN,IMAGE_BUILDING_COVERAGE_JOIN_MISSING;C1_REGISTERED_FULL_COVERAGE_UNKNOWN;C1_CLASS_2_6_DERIVATIVE_MISSING;C1_VERTICAL_DATUM_UNKNOWN;C2_REGISTERED_FULL_COVERAGE_UNKNOWN;C2_EXACT_937_BASE_MISMATCH;C2_CLASS_2_6_DERIVATIVE_MISSING;C3_SPARSE_CONVERSION_REPLAY_PARTIAL;C4_REGISTRATION_NOT_VERIFIED;C4_PRIOR_INTERFACE_NOT_FROZEN;C5_INDEPENDENT_LOD1_MISSING;GRAVITY_TERRAIN_MVS_ESTIMATE_MISSING;R_DERIVED_COMMON_REPLAY_MISSING;STAGE3_TOOLCHAIN_NOT_REPLAYABLE,false
DEBY_LOD2_4907000,DEBYvAAAAABTMfW6,LOD2_REFERENCE_690_5336,"690895.340,5336351.800,690915.600,5336368.830",true,937_INCLUDED_25_EXCLUDED_AGGREGATE_ONLY,UNKNOWN,true,UNKNOWN,UNKNOWN,true,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,true,UNKNOWN,UNKNOWN,MISSING,false,UNKNOWN,UNKNOWN,IMAGE_BUILDING_COVERAGE_JOIN_MISSING;C1_REGISTERED_FULL_COVERAGE_UNKNOWN;C1_CLASS_2_6_DERIVATIVE_MISSING;C1_VERTICAL_DATUM_UNKNOWN;C2_REGISTERED_FULL_COVERAGE_UNKNOWN;C2_EXACT_937_BASE_MISMATCH;C2_CLASS_2_6_DERIVATIVE_MISSING;C3_SPARSE_CONVERSION_REPLAY_PARTIAL;C4_REGISTRATION_NOT_VERIFIED;C4_PRIOR_INTERFACE_NOT_FROZEN;C5_INDEPENDENT_LOD1_MISSING;GRAVITY_TERRAIN_MVS_ESTIMATE_MISSING;R_DERIVED_COMMON_REPLAY_MISSING;STAGE3_TOOLCHAIN_NOT_REPLAYABLE,false
DEBY_LOD2_4907011,DEBYvAAAAABTMfC8,LOD2_REFERENCE_690_5336,"690828.452,5336348.984,690847.668,5336366.304",true,937_INCLUDED_25_EXCLUDED_AGGREGATE_ONLY,UNKNOWN,true,UNKNOWN,UNKNOWN,true,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,true,UNKNOWN,UNKNOWN,MISSING,false,UNKNOWN,UNKNOWN,IMAGE_BUILDING_COVERAGE_JOIN_MISSING;C1_REGISTERED_FULL_COVERAGE_UNKNOWN;C1_CLASS_2_6_DERIVATIVE_MISSING;C1_VERTICAL_DATUM_UNKNOWN;C2_REGISTERED_FULL_COVERAGE_UNKNOWN;C2_EXACT_937_BASE_MISMATCH;C2_CLASS_2_6_DERIVATIVE_MISSING;C3_SPARSE_CONVERSION_REPLAY_PARTIAL;C4_REGISTRATION_NOT_VERIFIED;C4_PRIOR_INTERFACE_NOT_FROZEN;C5_INDEPENDENT_LOD1_MISSING;GRAVITY_TERRAIN_MVS_ESTIMATE_MISSING;R_DERIVED_COMMON_REPLAY_MISSING;STAGE3_TOOLCHAIN_NOT_REPLAYABLE,false
DEBY_LOD2_4907012,DEBYvAAAAABTMfJH,LOD2_REFERENCE_690_5336,"690851.934,5336344.180,690860.205,5336357.295",true,937_INCLUDED_25_EXCLUDED_AGGREGATE_ONLY,UNKNOWN,true,UNKNOWN,UNKNOWN,true,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,true,UNKNOWN,UNKNOWN,MISSING,false,UNKNOWN,UNKNOWN,IMAGE_BUILDING_COVERAGE_JOIN_MISSING;C1_REGISTERED_FULL_COVERAGE_UNKNOWN;C1_CLASS_2_6_DERIVATIVE_MISSING;C1_VERTICAL_DATUM_UNKNOWN;C2_REGISTERED_FULL_COVERAGE_UNKNOWN;C2_EXACT_937_BASE_MISMATCH;C2_CLASS_2_6_DERIVATIVE_MISSING;C3_SPARSE_CONVERSION_REPLAY_PARTIAL;C4_REGISTRATION_NOT_VERIFIED;C4_PRIOR_INTERFACE_NOT_FROZEN;C5_INDEPENDENT_LOD1_MISSING;GRAVITY_TERRAIN_MVS_ESTIMATE_MISSING;R_DERIVED_COMMON_REPLAY_MISSING;STAGE3_TOOLCHAIN_NOT_REPLAYABLE,false
DEBY_LOD2_4907013,DEBYvAAAAABTMfLI,LOD2_REFERENCE_690_5336,"690843.209,5336345.651,690856.384,5336360.618",true,937_INCLUDED_25_EXCLUDED_AGGREGATE_ONLY,UNKNOWN,true,UNKNOWN,UNKNOWN,true,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,true,UNKNOWN,UNKNOWN,MISSING,false,UNKNOWN,UNKNOWN,IMAGE_BUILDING_COVERAGE_JOIN_MISSING;C1_REGISTERED_FULL_COVERAGE_UNKNOWN;C1_CLASS_2_6_DERIVATIVE_MISSING;C1_VERTICAL_DATUM_UNKNOWN;C2_REGISTERED_FULL_COVERAGE_UNKNOWN;C2_EXACT_937_BASE_MISMATCH;C2_CLASS_2_6_DERIVATIVE_MISSING;C3_SPARSE_CONVERSION_REPLAY_PARTIAL;C4_REGISTRATION_NOT_VERIFIED;C4_PRIOR_INTERFACE_NOT_FROZEN;C5_INDEPENDENT_LOD1_MISSING;GRAVITY_TERRAIN_MVS_ESTIMATE_MISSING;R_DERIVED_COMMON_REPLAY_MISSING;STAGE3_TOOLCHAIN_NOT_REPLAYABLE,false
DEBY_LOD2_4907014,DEBYvAAAAABTMdhz,LOD2_REFERENCE_690_5336,"690856.256,5336340.647,690872.815,5336355.833",true,937_INCLUDED_25_EXCLUDED_AGGREGATE_ONLY,UNKNOWN,true,UNKNOWN,UNKNOWN,true,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,true,UNKNOWN,UNKNOWN,MISSING,false,UNKNOWN,UNKNOWN,IMAGE_BUILDING_COVERAGE_JOIN_MISSING;C1_REGISTERED_FULL_COVERAGE_UNKNOWN;C1_CLASS_2_6_DERIVATIVE_MISSING;C1_VERTICAL_DATUM_UNKNOWN;C2_REGISTERED_FULL_COVERAGE_UNKNOWN;C2_EXACT_937_BASE_MISMATCH;C2_CLASS_2_6_DERIVATIVE_MISSING;C3_SPARSE_CONVERSION_REPLAY_PARTIAL;C4_REGISTRATION_NOT_VERIFIED;C4_PRIOR_INTERFACE_NOT_FROZEN;C5_INDEPENDENT_LOD1_MISSING;GRAVITY_TERRAIN_MVS_ESTIMATE_MISSING;R_DERIVED_COMMON_REPLAY_MISSING;STAGE3_TOOLCHAIN_NOT_REPLAYABLE,false
DEBY_LOD2_4907015,DEBYvAAAAABTMdhp,LOD2_REFERENCE_690_5336,"690868.866,5336335.275,690886.972,5336351.040",true,937_INCLUDED_25_EXCLUDED_AGGREGATE_ONLY,UNKNOWN,true,UNKNOWN,UNKNOWN,true,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,true,UNKNOWN,UNKNOWN,MISSING,false,UNKNOWN,UNKNOWN,IMAGE_BUILDING_COVERAGE_JOIN_MISSING;C1_REGISTERED_FULL_COVERAGE_UNKNOWN;C1_CLASS_2_6_DERIVATIVE_MISSING;C1_VERTICAL_DATUM_UNKNOWN;C2_REGISTERED_FULL_COVERAGE_UNKNOWN;C2_EXACT_937_BASE_MISMATCH;C2_CLASS_2_6_DERIVATIVE_MISSING;C3_SPARSE_CONVERSION_REPLAY_PARTIAL;C4_REGISTRATION_NOT_VERIFIED;C4_PRIOR_INTERFACE_NOT_FROZEN;C5_INDEPENDENT_LOD1_MISSING;GRAVITY_TERRAIN_MVS_ESTIMATE_MISSING;R_DERIVED_COMMON_REPLAY_MISSING;STAGE3_TOOLCHAIN_NOT_REPLAYABLE,false
DEBY_LOD2_4907016,DEBYvAAAAABTMdkC,LOD2_REFERENCE_690_5336,"690882.709,5336326.106,690908.836,5336345.678",true,937_INCLUDED_25_EXCLUDED_AGGREGATE_ONLY,UNKNOWN,true,UNKNOWN,UNKNOWN,true,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,true,UNKNOWN,UNKNOWN,MISSING,false,UNKNOWN,UNKNOWN,IMAGE_BUILDING_COVERAGE_JOIN_MISSING;C1_REGISTERED_FULL_COVERAGE_UNKNOWN;C1_CLASS_2_6_DERIVATIVE_MISSING;C1_VERTICAL_DATUM_UNKNOWN;C2_REGISTERED_FULL_COVERAGE_UNKNOWN;C2_EXACT_937_BASE_MISMATCH;C2_CLASS_2_6_DERIVATIVE_MISSING;C3_SPARSE_CONVERSION_REPLAY_PARTIAL;C4_REGISTRATION_NOT_VERIFIED;C4_PRIOR_INTERFACE_NOT_FROZEN;C5_INDEPENDENT_LOD1_MISSING;GRAVITY_TERRAIN_MVS_ESTIMATE_MISSING;R_DERIVED_COMMON_REPLAY_MISSING;STAGE3_TOOLCHAIN_NOT_REPLAYABLE,false
DEBY_LOD2_4907017,DEBYvAAAAABTMdvj,LOD2_REFERENCE_690_5336,"690904.534,5336317.651,690931.007,5336337.423",true,937_INCLUDED_25_EXCLUDED_AGGREGATE_ONLY,UNKNOWN,true,UNKNOWN,UNKNOWN,true,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,true,UNKNOWN,UNKNOWN,MISSING,false,UNKNOWN,UNKNOWN,IMAGE_BUILDING_COVERAGE_JOIN_MISSING;C1_REGISTERED_FULL_COVERAGE_UNKNOWN;C1_CLASS_2_6_DERIVATIVE_MISSING;C1_VERTICAL_DATUM_UNKNOWN;C2_REGISTERED_FULL_COVERAGE_UNKNOWN;C2_EXACT_937_BASE_MISMATCH;C2_CLASS_2_6_DERIVATIVE_MISSING;C3_SPARSE_CONVERSION_REPLAY_PARTIAL;C4_REGISTRATION_NOT_VERIFIED;C4_PRIOR_INTERFACE_NOT_FROZEN;C5_INDEPENDENT_LOD1_MISSING;GRAVITY_TERRAIN_MVS_ESTIMATE_MISSING;R_DERIVED_COMMON_REPLAY_MISSING;STAGE3_TOOLCHAIN_NOT_REPLAYABLE,false
DEBY_LOD2_4907018,DEBYvAAAAABTMdkN,LOD2_REFERENCE_690_5336,"690926.659,5336306.415,690945.030,5336329.021",true,937_INCLUDED_25_EXCLUDED_AGGREGATE_ONLY,UNKNOWN,true,UNKNOWN,UNKNOWN,true,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,true,UNKNOWN,UNKNOWN,MISSING,false,UNKNOWN,UNKNOWN,IMAGE_BUILDING_COVERAGE_JOIN_MISSING;C1_REGISTERED_FULL_COVERAGE_UNKNOWN;C1_CLASS_2_6_DERIVATIVE_MISSING;C1_VERTICAL_DATUM_UNKNOWN;C2_REGISTERED_FULL_COVERAGE_UNKNOWN;C2_EXACT_937_BASE_MISMATCH;C2_CLASS_2_6_DERIVATIVE_MISSING;C3_SPARSE_CONVERSION_REPLAY_PARTIAL;C4_REGISTRATION_NOT_VERIFIED;C4_PRIOR_INTERFACE_NOT_FROZEN;C5_INDEPENDENT_LOD1_MISSING;GRAVITY_TERRAIN_MVS_ESTIMATE_MISSING;R_DERIVED_COMMON_REPLAY_MISSING;STAGE3_TOOLCHAIN_NOT_REPLAYABLE,false
DEBY_LOD2_4907019,DEBYvAAAAABTMd2G,LOD2_REFERENCE_690_5336,"690880.783,5336296.026,690897.991,5336317.390",true,937_INCLUDED_25_EXCLUDED_AGGREGATE_ONLY,UNKNOWN,true,UNKNOWN,UNKNOWN,true,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,true,UNKNOWN,UNKNOWN,MISSING,false,UNKNOWN,UNKNOWN,IMAGE_BUILDING_COVERAGE_JOIN_MISSING;C1_REGISTERED_FULL_COVERAGE_UNKNOWN;C1_CLASS_2_6_DERIVATIVE_MISSING;C1_VERTICAL_DATUM_UNKNOWN;C2_REGISTERED_FULL_COVERAGE_UNKNOWN;C2_EXACT_937_BASE_MISMATCH;C2_CLASS_2_6_DERIVATIVE_MISSING;C3_SPARSE_CONVERSION_REPLAY_PARTIAL;C4_REGISTRATION_NOT_VERIFIED;C4_PRIOR_INTERFACE_NOT_FROZEN;C5_INDEPENDENT_LOD1_MISSING;GRAVITY_TERRAIN_MVS_ESTIMATE_MISSING;R_DERIVED_COMMON_REPLAY_MISSING;STAGE3_TOOLCHAIN_NOT_REPLAYABLE,false
DEBY_LOD2_4907020,DEBYvAAAAABTMdxp,LOD2_REFERENCE_690_5336,"690917.060,5336280.890,690938.300,5336310.860",true,937_INCLUDED_25_EXCLUDED_AGGREGATE_ONLY,UNKNOWN,true,UNKNOWN,UNKNOWN,true,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,true,UNKNOWN,UNKNOWN,MISSING,false,UNKNOWN,UNKNOWN,IMAGE_BUILDING_COVERAGE_JOIN_MISSING;C1_REGISTERED_FULL_COVERAGE_UNKNOWN;C1_CLASS_2_6_DERIVATIVE_MISSING;C1_VERTICAL_DATUM_UNKNOWN;C2_REGISTERED_FULL_COVERAGE_UNKNOWN;C2_EXACT_937_BASE_MISMATCH;C2_CLASS_2_6_DERIVATIVE_MISSING;C3_SPARSE_CONVERSION_REPLAY_PARTIAL;C4_REGISTRATION_NOT_VERIFIED;C4_PRIOR_INTERFACE_NOT_FROZEN;C5_INDEPENDENT_LOD1_MISSING;GRAVITY_TERRAIN_MVS_ESTIMATE_MISSING;R_DERIVED_COMMON_REPLAY_MISSING;STAGE3_TOOLCHAIN_NOT_REPLAYABLE,false
DEBY_LOD2_4907021,DEBYvAAAAABTMeAz,LOD2_REFERENCE_690_5336,"690864.735,5336255.747,690883.395,5336280.280",true,937_INCLUDED_25_EXCLUDED_AGGREGATE_ONLY,UNKNOWN,true,UNKNOWN,UNKNOWN,true,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,true,UNKNOWN,UNKNOWN,MISSING,false,UNKNOWN,UNKNOWN,IMAGE_BUILDING_COVERAGE_JOIN_MISSING;C1_REGISTERED_FULL_COVERAGE_UNKNOWN;C1_CLASS_2_6_DERIVATIVE_MISSING;C1_VERTICAL_DATUM_UNKNOWN;C2_REGISTERED_FULL_COVERAGE_UNKNOWN;C2_EXACT_937_BASE_MISMATCH;C2_CLASS_2_6_DERIVATIVE_MISSING;C3_SPARSE_CONVERSION_REPLAY_PARTIAL;C4_REGISTRATION_NOT_VERIFIED;C4_PRIOR_INTERFACE_NOT_FROZEN;C5_INDEPENDENT_LOD1_MISSING;GRAVITY_TERRAIN_MVS_ESTIMATE_MISSING;R_DERIVED_COMMON_REPLAY_MISSING;STAGE3_TOOLCHAIN_NOT_REPLAYABLE,false
DEBY_LOD2_4907022,DEBYvAAAAABTMeBT,LOD2_REFERENCE_690_5336,"690872.852,5336276.008,690891.109,5336300.147",true,937_INCLUDED_25_EXCLUDED_AGGREGATE_ONLY,UNKNOWN,true,UNKNOWN,UNKNOWN,true,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,true,UNKNOWN,UNKNOWN,MISSING,false,UNKNOWN,UNKNOWN,IMAGE_BUILDING_COVERAGE_JOIN_MISSING;C1_REGISTERED_FULL_COVERAGE_UNKNOWN;C1_CLASS_2_6_DERIVATIVE_MISSING;C1_VERTICAL_DATUM_UNKNOWN;C2_REGISTERED_FULL_COVERAGE_UNKNOWN;C2_EXACT_937_BASE_MISMATCH;C2_CLASS_2_6_DERIVATIVE_MISSING;C3_SPARSE_CONVERSION_REPLAY_PARTIAL;C4_REGISTRATION_NOT_VERIFIED;C4_PRIOR_INTERFACE_NOT_FROZEN;C5_INDEPENDENT_LOD1_MISSING;GRAVITY_TERRAIN_MVS_ESTIMATE_MISSING;R_DERIVED_COMMON_REPLAY_MISSING;STAGE3_TOOLCHAIN_NOT_REPLAYABLE,false
DEBY_LOD2_4907023,DEBYvAAAAABTMeBc,LOD2_REFERENCE_690_5336,"690902.649,5336244.884,690919.458,5336263.254",true,937_INCLUDED_25_EXCLUDED_AGGREGATE_ONLY,UNKNOWN,true,UNKNOWN,UNKNOWN,true,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,true,UNKNOWN,UNKNOWN,MISSING,false,UNKNOWN,UNKNOWN,IMAGE_BUILDING_COVERAGE_JOIN_MISSING;C1_REGISTERED_FULL_COVERAGE_UNKNOWN;C1_CLASS_2_6_DERIVATIVE_MISSING;C1_VERTICAL_DATUM_UNKNOWN;C2_REGISTERED_FULL_COVERAGE_UNKNOWN;C2_EXACT_937_BASE_MISMATCH;C2_CLASS_2_6_DERIVATIVE_MISSING;C3_SPARSE_CONVERSION_REPLAY_PARTIAL;C4_REGISTRATION_NOT_VERIFIED;C4_PRIOR_INTERFACE_NOT_FROZEN;C5_INDEPENDENT_LOD1_MISSING;GRAVITY_TERRAIN_MVS_ESTIMATE_MISSING;R_DERIVED_COMMON_REPLAY_MISSING;STAGE3_TOOLCHAIN_NOT_REPLAYABLE,false
DEBY_LOD2_4907024,DEBYvAAAAABTMd6z,LOD2_REFERENCE_690_5336,"690908.202,5336258.709,690928.238,5336285.449",true,937_INCLUDED_25_EXCLUDED_AGGREGATE_ONLY,UNKNOWN,true,UNKNOWN,UNKNOWN,true,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,true,UNKNOWN,UNKNOWN,MISSING,false,UNKNOWN,UNKNOWN,IMAGE_BUILDING_COVERAGE_JOIN_MISSING;C1_REGISTERED_FULL_COVERAGE_UNKNOWN;C1_CLASS_2_6_DERIVATIVE_MISSING;C1_VERTICAL_DATUM_UNKNOWN;C2_REGISTERED_FULL_COVERAGE_UNKNOWN;C2_EXACT_937_BASE_MISMATCH;C2_CLASS_2_6_DERIVATIVE_MISSING;C3_SPARSE_CONVERSION_REPLAY_PARTIAL;C4_REGISTRATION_NOT_VERIFIED;C4_PRIOR_INTERFACE_NOT_FROZEN;C5_INDEPENDENT_LOD1_MISSING;GRAVITY_TERRAIN_MVS_ESTIMATE_MISSING;R_DERIVED_COMMON_REPLAY_MISSING;STAGE3_TOOLCHAIN_NOT_REPLAYABLE,false
DEBY_LOD2_4907025,DEBYvAAAAABTMd9A,LOD2_REFERENCE_690_5336,"690885.614,5336214.569,690913.984,5336249.426",true,937_INCLUDED_25_EXCLUDED_AGGREGATE_ONLY,UNKNOWN,true,UNKNOWN,UNKNOWN,true,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,true,UNKNOWN,UNKNOWN,MISSING,false,UNKNOWN,UNKNOWN,IMAGE_BUILDING_COVERAGE_JOIN_MISSING;C1_REGISTERED_FULL_COVERAGE_UNKNOWN;C1_CLASS_2_6_DERIVATIVE_MISSING;C1_VERTICAL_DATUM_UNKNOWN;C2_REGISTERED_FULL_COVERAGE_UNKNOWN;C2_EXACT_937_BASE_MISMATCH;C2_CLASS_2_6_DERIVATIVE_MISSING;C3_SPARSE_CONVERSION_REPLAY_PARTIAL;C4_REGISTRATION_NOT_VERIFIED;C4_PRIOR_INTERFACE_NOT_FROZEN;C5_INDEPENDENT_LOD1_MISSING;GRAVITY_TERRAIN_MVS_ESTIMATE_MISSING;R_DERIVED_COMMON_REPLAY_MISSING;STAGE3_TOOLCHAIN_NOT_REPLAYABLE,false
DEBY_LOD2_4907026,DEBYvAAAAABTMd8B,LOD2_REFERENCE_690_5336,"690876.499,5336220.659,690890.539,5336236.856",true,937_INCLUDED_25_EXCLUDED_AGGREGATE_ONLY,UNKNOWN,true,UNKNOWN,UNKNOWN,true,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,true,UNKNOWN,UNKNOWN,MISSING,false,UNKNOWN,UNKNOWN,IMAGE_BUILDING_COVERAGE_JOIN_MISSING;C1_REGISTERED_FULL_COVERAGE_UNKNOWN;C1_CLASS_2_6_DERIVATIVE_MISSING;C1_VERTICAL_DATUM_UNKNOWN;C2_REGISTERED_FULL_COVERAGE_UNKNOWN;C2_EXACT_937_BASE_MISMATCH;C2_CLASS_2_6_DERIVATIVE_MISSING;C3_SPARSE_CONVERSION_REPLAY_PARTIAL;C4_REGISTRATION_NOT_VERIFIED;C4_PRIOR_INTERFACE_NOT_FROZEN;C5_INDEPENDENT_LOD1_MISSING;GRAVITY_TERRAIN_MVS_ESTIMATE_MISSING;R_DERIVED_COMMON_REPLAY_MISSING;STAGE3_TOOLCHAIN_NOT_REPLAYABLE,false
DEBY_LOD2_4907027,DEBYvAAAAABTMeHu,LOD2_REFERENCE_690_5336,"690840.870,5336230.204,690865.574,5336249.398",true,937_INCLUDED_25_EXCLUDED_AGGREGATE_ONLY,UNKNOWN,true,UNKNOWN,UNKNOWN,true,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,true,UNKNOWN,UNKNOWN,MISSING,false,UNKNOWN,UNKNOWN,IMAGE_BUILDING_COVERAGE_JOIN_MISSING;C1_REGISTERED_FULL_COVERAGE_UNKNOWN;C1_CLASS_2_6_DERIVATIVE_MISSING;C1_VERTICAL_DATUM_UNKNOWN;C2_REGISTERED_FULL_COVERAGE_UNKNOWN;C2_EXACT_937_BASE_MISMATCH;C2_CLASS_2_6_DERIVATIVE_MISSING;C3_SPARSE_CONVERSION_REPLAY_PARTIAL;C4_REGISTRATION_NOT_VERIFIED;C4_PRIOR_INTERFACE_NOT_FROZEN;C5_INDEPENDENT_LOD1_MISSING;GRAVITY_TERRAIN_MVS_ESTIMATE_MISSING;R_DERIVED_COMMON_REPLAY_MISSING;STAGE3_TOOLCHAIN_NOT_REPLAYABLE,false
DEBY_LOD2_4907028,DEBYvAAAAABTMeGL,LOD2_REFERENCE_690_5336,"690861.173,5336224.224,690880.913,5336241.513",true,937_INCLUDED_25_EXCLUDED_AGGREGATE_ONLY,UNKNOWN,true,UNKNOWN,UNKNOWN,true,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,true,UNKNOWN,UNKNOWN,MISSING,false,UNKNOWN,UNKNOWN,IMAGE_BUILDING_COVERAGE_JOIN_MISSING;C1_REGISTERED_FULL_COVERAGE_UNKNOWN;C1_CLASS_2_6_DERIVATIVE_MISSING;C1_VERTICAL_DATUM_UNKNOWN;C2_REGISTERED_FULL_COVERAGE_UNKNOWN;C2_EXACT_937_BASE_MISMATCH;C2_CLASS_2_6_DERIVATIVE_MISSING;C3_SPARSE_CONVERSION_REPLAY_PARTIAL;C4_REGISTRATION_NOT_VERIFIED;C4_PRIOR_INTERFACE_NOT_FROZEN;C5_INDEPENDENT_LOD1_MISSING;GRAVITY_TERRAIN_MVS_ESTIMATE_MISSING;R_DERIVED_COMMON_REPLAY_MISSING;STAGE3_TOOLCHAIN_NOT_REPLAYABLE,false
DEBY_LOD2_4907029,DEBYvAAAAABTMeCW,LOD2_REFERENCE_690_5336,"690836.227,5336289.981,690860.238,5336330.360",true,937_INCLUDED_25_EXCLUDED_AGGREGATE_ONLY,UNKNOWN,true,UNKNOWN,UNKNOWN,true,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,true,UNKNOWN,UNKNOWN,MISSING,false,UNKNOWN,UNKNOWN,IMAGE_BUILDING_COVERAGE_JOIN_MISSING;C1_REGISTERED_FULL_COVERAGE_UNKNOWN;C1_CLASS_2_6_DERIVATIVE_MISSING;C1_VERTICAL_DATUM_UNKNOWN;C2_REGISTERED_FULL_COVERAGE_UNKNOWN;C2_EXACT_937_BASE_MISMATCH;C2_CLASS_2_6_DERIVATIVE_MISSING;C3_SPARSE_CONVERSION_REPLAY_PARTIAL;C4_REGISTRATION_NOT_VERIFIED;C4_PRIOR_INTERFACE_NOT_FROZEN;C5_INDEPENDENT_LOD1_MISSING;GRAVITY_TERRAIN_MVS_ESTIMATE_MISSING;R_DERIVED_COMMON_REPLAY_MISSING;STAGE3_TOOLCHAIN_NOT_REPLAYABLE,false
DEBY_LOD2_4907030,DEBYvAAAAABTMeEy,LOD2_REFERENCE_690_5336,"690828.098,5336238.087,690845.634,5336254.434",true,937_INCLUDED_25_EXCLUDED_AGGREGATE_ONLY,UNKNOWN,true,UNKNOWN,UNKNOWN,true,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,true,UNKNOWN,UNKNOWN,MISSING,false,UNKNOWN,UNKNOWN,IMAGE_BUILDING_COVERAGE_JOIN_MISSING;C1_REGISTERED_FULL_COVERAGE_UNKNOWN;C1_CLASS_2_6_DERIVATIVE_MISSING;C1_VERTICAL_DATUM_UNKNOWN;C2_REGISTERED_FULL_COVERAGE_UNKNOWN;C2_EXACT_937_BASE_MISMATCH;C2_CLASS_2_6_DERIVATIVE_MISSING;C3_SPARSE_CONVERSION_REPLAY_PARTIAL;C4_REGISTRATION_NOT_VERIFIED;C4_PRIOR_INTERFACE_NOT_FROZEN;C5_INDEPENDENT_LOD1_MISSING;GRAVITY_TERRAIN_MVS_ESTIMATE_MISSING;R_DERIVED_COMMON_REPLAY_MISSING;STAGE3_TOOLCHAIN_NOT_REPLAYABLE,false
DEBY_LOD2_4907031,DEBYvAAAAABTMeEd,LOD2_REFERENCE_690_5336,"690815.232,5336243.012,690832.361,5336259.030",true,937_INCLUDED_25_EXCLUDED_AGGREGATE_ONLY,UNKNOWN,true,UNKNOWN,UNKNOWN,true,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,true,UNKNOWN,UNKNOWN,MISSING,false,UNKNOWN,UNKNOWN,IMAGE_BUILDING_COVERAGE_JOIN_MISSING;C1_REGISTERED_FULL_COVERAGE_UNKNOWN;C1_CLASS_2_6_DERIVATIVE_MISSING;C1_VERTICAL_DATUM_UNKNOWN;C2_REGISTERED_FULL_COVERAGE_UNKNOWN;C2_EXACT_937_BASE_MISMATCH;C2_CLASS_2_6_DERIVATIVE_MISSING;C3_SPARSE_CONVERSION_REPLAY_PARTIAL;C4_REGISTRATION_NOT_VERIFIED;C4_PRIOR_INTERFACE_NOT_FROZEN;C5_INDEPENDENT_LOD1_MISSING;GRAVITY_TERRAIN_MVS_ESTIMATE_MISSING;R_DERIVED_COMMON_REPLAY_MISSING;STAGE3_TOOLCHAIN_NOT_REPLAYABLE,false
DEBY_LOD2_4907032,DEBYvAAAAABTMeJ8,LOD2_REFERENCE_690_5336,"690781.320,5336282.930,690817.220,5336305.570",true,937_INCLUDED_25_EXCLUDED_AGGREGATE_ONLY,UNKNOWN,false,UNKNOWN,UNKNOWN,true,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,true,UNKNOWN,UNKNOWN,MISSING,false,UNKNOWN,UNKNOWN,IMAGE_BUILDING_COVERAGE_JOIN_MISSING;C1_REGISTERED_FULL_COVERAGE_UNKNOWN;C1_CLASS_2_6_DERIVATIVE_MISSING;C1_VERTICAL_DATUM_UNKNOWN;C2_REGISTERED_FULL_COVERAGE_UNKNOWN;C2_EXACT_937_BASE_MISMATCH;C2_CLASS_2_6_DERIVATIVE_MISSING;C3_SPARSE_CONVERSION_REPLAY_PARTIAL;C4_REGISTRATION_NOT_VERIFIED;C4_PRIOR_INTERFACE_NOT_FROZEN;C5_INDEPENDENT_LOD1_MISSING;GRAVITY_TERRAIN_MVS_ESTIMATE_MISSING;R_DERIVED_COMMON_REPLAY_MISSING;STAGE3_TOOLCHAIN_NOT_REPLAYABLE,false
