schema,row_type,aggregation,building_id,view_stem,image_name,views_total,views_with_building_id,views_evaluable,evaluation_domain,boundary_exclusion_px,boundary_metric,boundary_exclusion_definition,domain_pixels,boundary_excluded_pixels,evaluable_pixels,fixed_roof_pixels_before_exclusion,idmap_roof_pixels_before_exclusion,fixed_roof_pixels_evaluable,idmap_roof_pixels_evaluable,intersection_roof_pixels,union_roof_pixels,true_positive_pixels,true_negative_pixels,false_positive_pixels,false_negative_pixels,exact_match_pixels,binary_agreement,roof_iou,roof_dice,fixed_roof_recall_by_idmap,idmap_roof_precision_against_fixed,metric_status,actual_source_class_total_pixels,actual_source_class_mismatch_pixels_inventory,actual_source_class_mismatch_pixels_replay,actual_source_class_mismatch_pixels_delta_replay_minus_inventory,actual_source_class_agreement_inventory,actual_source_class_agreement_replay,actual_source_class_agreement_delta_replay_minus_inventory,actual_source_roof_iou_inventory,actual_source_roof_iou_replay,actual_source_roof_iou_delta_replay_minus_inventory,actual_source_replay_inventory_exact_match,actual_source_roof_membership_mismatch_boundary_excluded_pixels_replay,actual_source_roof_membership_mismatch_evaluable_pixels_replay,actual_source_replay_validation_rule,actual_source_geoid_m,actual_source_shift_z_m,raycast_building_id_role,raycast_depth_or_height_supervision,manifest_path,manifest_sha256,producer_script_path,producer_script_sha256,supplement_script_sha256,fixed_class_png_sha256,cache_npz_sha256,semantic_png_set_sha256,cache_npz_set_sha256,manifest_input_hash_set_sha256,manifest_input_hashes_json,priority_gallery_contract_sha256,priority_gallery_output_set_sha256,array_retention_policy,notes
jointbuildgs.s3a.idmap_class_agreement.v2,view,one_view_all_pixels,,DJI_20241217102547_0026_D,DJI_20241217102547_0026_D.JPG,1,,1,entire image after symmetric roof-boundary exclusion,1,Chebyshev/8-neighbor 3x3 transition band,exclude the union of pixels whose 3x3 Chebyshev neighborhood crosses either the fixed-class roof/nonroof transition or the raycast ID-roof/nonroof transition; this removes one pixel centre on each side of either transition; for per-building rows also exclude the same one-pixel band around that raycast building-ID support,393984,4123,389861,150620,150620,148568,148568,148568,148568,148568,241293,0,0,389861,1.0,1.0,1.0,1.0,1.0,ok,393984,0,0,0,1.0,1.0,0.0,1.0,1.0,0.0,True,0,0,"nonblocking pixel replay measurement after strict committed-manifest, producer, input, datum, mesh, fixed-class-PNG, cache, and container locks; raw class mismatch/agreement and replay-minus-inventory deltas are recorded; roof-membership disagreements inside the locked evaluable domain remain scored and are never hidden",48.0,556.0,region address only,false,phases/p2-gsjso/runs/20260713_e5_c001_s3_track0/semantic_region_manifest.json,0a1e4a38a83c1f0f77e3cb4134d424b6311706f4b7a604c0d37308e70428600e,phases/p2-gsjso/scripts/e5_c001_s3_semantic_regions.py,6fde6adb2df01a5411b0a4512d53fb5f0d1e1e8b1636fe5f35a827de6ca3c384,602f6caa0f1c731f44f7cbaba7ebe13070632cb4862b05fe60722bd646036182,c7cebc59f2e0f733b783193e81db5ea42472a1ef00329b73fbe23573af341346,c0468dc92469830b885e6d3dc7efa78e14c68f0325f91e0f4be4fe5ed99a4d6e,eaca8fcd29b8a1462f88fa9996d2a5e7d21477e0735a3c6b136f713342492a24,30b8d87941f5c0884a26bf8ec2b061e592ca0059cb56f87f77432b9e7f4cf6ef,ea59818269e2fe20b1e7d545f0044f8cdbb7f5db291e66f67554f613dfe644d8,,638044b7847d044a11ede8cf97eff8c41d95c027eed659cc80522cff16007476,0859963e365ea062b8c13848907a7dd6c7a109a02c6d5fed922f0d1b93013672,"per-view rays, class raster, and building-ID raster are in-memory only and deleted after counters and any frozen priority crop are emitted; no raycast array is cached","fixed class PNG is authoritative; ID-roof = actual_label==1 and actual_bidmap>=0; replay pixel delta is recorded, not a provenance gate"
jointbuildgs.s3a.idmap_class_agreement.v2,view,one_view_all_pixels,,DJI_20241217102549_0027_D,DJI_20241217102549_0027_D.JPG,1,,1,entire image after symmetric roof-boundary exclusion,1,Chebyshev/8-neighbor 3x3 transition band,exclude the union of pixels whose 3x3 Chebyshev neighborhood crosses either the fixed-class roof/nonroof transition or the raycast ID-roof/nonroof transition; this removes one pixel centre on each side of either transition; for per-building rows also exclude the same one-pixel band around that raycast building-ID support,315480,3398,312082,177497,177497,175799,175799,175799,175799,175799,136283,0,0,312082,1.0,1.0,1.0,1.0,1.0,ok,315480,0,0,0,1.0,1.0,0.0,1.0,1.0,0.0,True,0,0,"nonblocking pixel replay measurement after strict committed-manifest, producer, input, datum, mesh, fixed-class-PNG, cache, and container locks; raw class mismatch/agreement and replay-minus-inventory deltas are recorded; roof-membership disagreements inside the locked evaluable domain remain scored and are never hidden",48.0,556.0,region address only,false,phases/p2-gsjso/runs/20260713_e5_c001_s3_track0/semantic_region_manifest.json,0a1e4a38a83c1f0f77e3cb4134d424b6311706f4b7a604c0d37308e70428600e,phases/p2-gsjso/scripts/e5_c001_s3_semantic_regions.py,6fde6adb2df01a5411b0a4512d53fb5f0d1e1e8b1636fe5f35a827de6ca3c384,602f6caa0f1c731f44f7cbaba7ebe13070632cb4862b05fe60722bd646036182,dc7913430d8fa3c6af0e43b4332a403a8f48e9bc020261c7cbf866d222c26676,9597d68618baf0b13b5dac2157b7a76a0a66e2ceb76fd85e37e8d7afafadd676,eaca8fcd29b8a1462f88fa9996d2a5e7d21477e0735a3c6b136f713342492a24,30b8d87941f5c0884a26bf8ec2b061e592ca0059cb56f87f77432b9e7f4cf6ef,ea59818269e2fe20b1e7d545f0044f8cdbb7f5db291e66f67554f613dfe644d8,,638044b7847d044a11ede8cf97eff8c41d95c027eed659cc80522cff16007476,0859963e365ea062b8c13848907a7dd6c7a109a02c6d5fed922f0d1b93013672,"per-view rays, class raster, and building-ID raster are in-memory only and deleted after counters and any frozen priority crop are emitted; no raycast array is cached","fixed class PNG is authoritative; ID-roof = actual_label==1 and actual_bidmap>=0; replay pixel delta is recorded, not a provenance gate"
jointbuildgs.s3a.idmap_class_agreement.v2,view,one_view_all_pixels,,DJI_20241217102551_0028_D,DJI_20241217102551_0028_D.JPG,1,,1,entire image after symmetric roof-boundary exclusion,1,Chebyshev/8-neighbor 3x3 transition band,exclude the union of pixels whose 3x3 Chebyshev neighborhood crosses either the fixed-class roof/nonroof transition or the raycast ID-roof/nonroof transition; this removes one pixel centre on each side of either transition; for per-building rows also exclude the same one-pixel band around that raycast building-ID support,335008,3365,331643,192225,192225,190545,190545,190545,190545,190545,141098,0,0,331643,1.0,1.0,1.0,1.0,1.0,ok,335008,0,0,0,1.0,1.0,0.0,1.0,1.0,0.0,True,0,0,"nonblocking pixel replay measurement after strict committed-manifest, producer, input, datum, mesh, fixed-class-PNG, cache, and container locks; raw class mismatch/agreement and replay-minus-inventory deltas are recorded; roof-membership disagreements inside the locked evaluable domain remain scored and are never hidden",48.0,556.0,region address only,false,phases/p2-gsjso/runs/20260713_e5_c001_s3_track0/semantic_region_manifest.json,0a1e4a38a83c1f0f77e3cb4134d424b6311706f4b7a604c0d37308e70428600e,phases/p2-gsjso/scripts/e5_c001_s3_semantic_regions.py,6fde6adb2df01a5411b0a4512d53fb5f0d1e1e8b1636fe5f35a827de6ca3c384,602f6caa0f1c731f44f7cbaba7ebe13070632cb4862b05fe60722bd646036182,b0132988b06603de0c55f87b41028b46f5a8ad7600ab08a79580cda88d2e6480,cb35fdf3169dcff617a38d865b2f0a625b668f40c4cab4ae2a81d74c0205dbf8,eaca8fcd29b8a1462f88fa9996d2a5e7d21477e0735a3c6b136f713342492a24,30b8d87941f5c0884a26bf8ec2b061e592ca0059cb56f87f77432b9e7f4cf6ef,ea59818269e2fe20b1e7d545f0044f8cdbb7f5db291e66f67554f613dfe644d8,,638044b7847d044a11ede8cf97eff8c41d95c027eed659cc80522cff16007476,0859963e365ea062b8c13848907a7dd6c7a109a02c6d5fed922f0d1b93013672,"per-view rays, class raster, and building-ID raster are in-memory only and deleted after counters and any frozen priority crop are emitted; no raycast array is cached","fixed class PNG is authoritative; ID-roof = actual_label==1 and actual_bidmap>=0; replay pixel delta is recorded, not a provenance gate"
jointbuildgs.s3a.idmap_class_agreement.v2,view,one_view_all_pixels,,DJI_20241217102553_0029_D,DJI_20241217102553_0029_D.JPG,1,,1,entire image after symmetric roof-boundary exclusion,1,Chebyshev/8-neighbor 3x3 transition band,exclude the union of pixels whose 3x3 Chebyshev neighborhood crosses either the fixed-class roof/nonroof transition or the raycast ID-roof/nonroof transition; this removes one pixel centre on each side of either transition; for per-building rows also exclude the same one-pixel band around that raycast building-ID support,116592,1375,115217,29679,29679,28994,28994,28994,28994,28994,86223,0,0,115217,1.0,1.0,1.0,1.0,1.0,ok,116592,0,0,0,1.0,1.0,0.0,1.0,1.0,0.0,True,0,0,"nonblocking pixel replay measurement after strict committed-manifest, producer, input, datum, mesh, fixed-class-PNG, cache, and container locks; raw class mismatch/agreement and replay-minus-inventory deltas are recorded; roof-membership disagreements inside the locked evaluable domain remain scored and are never hidden",48.0,556.0,region address only,false,phases/p2-gsjso/runs/20260713_e5_c001_s3_track0/semantic_region_manifest.json,0a1e4a38a83c1f0f77e3cb4134d424b6311706f4b7a604c0d37308e70428600e,phases/p2-gsjso/scripts/e5_c001_s3_semantic_regions.py,6fde6adb2df01a5411b0a4512d53fb5f0d1e1e8b1636fe5f35a827de6ca3c384,602f6caa0f1c731f44f7cbaba7ebe13070632cb4862b05fe60722bd646036182,6b5e935fa67f627f6b6cdcc0eb090d377960745681d3200de4c9438a331cd4cf,e33750c20a066ff1ae1323bd7e66fde1a322ef445b09209603252ca19c53d8a9,eaca8fcd29b8a1462f88fa9996d2a5e7d21477e0735a3c6b136f713342492a24,30b8d87941f5c0884a26bf8ec2b061e592ca0059cb56f87f77432b9e7f4cf6ef,ea59818269e2fe20b1e7d545f0044f8cdbb7f5db291e66f67554f613dfe644d8,,638044b7847d044a11ede8cf97eff8c41d95c027eed659cc80522cff16007476,0859963e365ea062b8c13848907a7dd6c7a109a02c6d5fed922f0d1b93013672,"per-view rays, class raster, and building-ID raster are in-memory only and deleted after counters and any frozen priority crop are emitted; no raycast array is cached","fixed class PNG is authoritative; ID-roof = actual_label==1 and actual_bidmap>=0; replay pixel delta is recorded, not a provenance gate"
jointbuildgs.s3a.idmap_class_agreement.v2,view,one_view_all_pixels,,DJI_20241217102555_0030_D,DJI_20241217102555_0030_D.JPG,1,,1,entire image after symmetric roof-boundary exclusion,1,Chebyshev/8-neighbor 3x3 transition band,exclude the union of pixels whose 3x3 Chebyshev neighborhood crosses either the fixed-class roof/nonroof transition or the raycast ID-roof/nonroof transition; this removes one pixel centre on each side of either transition; for per-building rows also exclude the same one-pixel band around that raycast building-ID support,114920,1475,113445,36583,36583,35848,35848,35848,35848,35848,77597,0,0,113445,1.0,1.0,1.0,1.0,1.0,ok,114920,0,0,0,1.0,1.0,0.0,1.0,1.0,0.0,True,0,0,"nonblocking pixel replay measurement after strict committed-manifest, producer, input, datum, mesh, fixed-class-PNG, cache, and container locks; raw class mismatch/agreement and replay-minus-inventory deltas are recorded; roof-membership disagreements inside the locked evaluable domain remain scored and are never hidden",48.0,556.0,region address only,false,phases/p2-gsjso/runs/20260713_e5_c001_s3_track0/semantic_region_manifest.json,0a1e4a38a83c1f0f77e3cb4134d424b6311706f4b7a604c0d37308e70428600e,phases/p2-gsjso/scripts/e5_c001_s3_semantic_regions.py,6fde6adb2df01a5411b0a4512d53fb5f0d1e1e8b1636fe5f35a827de6ca3c384,602f6caa0f1c731f44f7cbaba7ebe13070632cb4862b05fe60722bd646036182,ba0d4069437183007049b2876d5d9a71f00e6ed048e58f8107f0d723e68473bc,b2d6906307ef025596edcc22a01e19153d1ae433959cb84041e32805cc110d11,eaca8fcd29b8a1462f88fa9996d2a5e7d21477e0735a3c6b136f713342492a24,30b8d87941f5c0884a26bf8ec2b061e592ca0059cb56f87f77432b9e7f4cf6ef,ea59818269e2fe20b1e7d545f0044f8cdbb7f5db291e66f67554f613dfe644d8,,638044b7847d044a11ede8cf97eff8c41d95c027eed659cc80522cff16007476,0859963e365ea062b8c13848907a7dd6c7a109a02c6d5fed922f0d1b93013672,"per-view rays, class raster, and building-ID raster are in-memory only and deleted after counters and any frozen priority crop are emitted; no raycast array is cached","fixed class PNG is authoritative; ID-roof = actual_label==1 and actual_bidmap>=0; replay pixel delta is recorded, not a provenance gate"
jointbuildgs.s3a.idmap_class_agreement.v2,view,one_view_all_pixels,,DJI_20241217102557_0031_D,DJI_20241217102557_0031_D.JPG,1,,1,entire image after symmetric roof-boundary exclusion,1,Chebyshev/8-neighbor 3x3 transition band,exclude the union of pixels whose 3x3 Chebyshev neighborhood crosses either the fixed-class roof/nonroof transition or the raycast ID-roof/nonroof transition; this removes one pixel centre on each side of either transition; for per-building rows also exclude the same one-pixel band around that raycast building-ID support,301596,3114,298482,117889,117889,116335,116335,116335,116335,116335,182147,0,0,298482,1.0,1.0,1.0,1.0,1.0,ok,301596,0,0,0,1.0,1.0,0.0,1.0,1.0,0.0,True,0,0,"nonblocking pixel replay measurement after strict committed-manifest, producer, input, datum, mesh, fixed-class-PNG, cache, and container locks; raw class mismatch/agreement and replay-minus-inventory deltas are recorded; roof-membership disagreements inside the locked evaluable domain remain scored and are never hidden",48.0,556.0,region address only,false,phases/p2-gsjso/runs/20260713_e5_c001_s3_track0/semantic_region_manifest.json,0a1e4a38a83c1f0f77e3cb4134d424b6311706f4b7a604c0d37308e70428600e,phases/p2-gsjso/scripts/e5_c001_s3_semantic_regions.py,6fde6adb2df01a5411b0a4512d53fb5f0d1e1e8b1636fe5f35a827de6ca3c384,602f6caa0f1c731f44f7cbaba7ebe13070632cb4862b05fe60722bd646036182,6286d9137f76d973fd5641025f03285b7116a1f4426a54325fac44adf687d195,848cad5965996f6571436e54fb1e7b5b5c9bc5fcec5ef0fbffd86488f9cb9383,eaca8fcd29b8a1462f88fa9996d2a5e7d21477e0735a3c6b136f713342492a24,30b8d87941f5c0884a26bf8ec2b061e592ca0059cb56f87f77432b9e7f4cf6ef,ea59818269e2fe20b1e7d545f0044f8cdbb7f5db291e66f67554f613dfe644d8,,638044b7847d044a11ede8cf97eff8c41d95c027eed659cc80522cff16007476,0859963e365ea062b8c13848907a7dd6c7a109a02c6d5fed922f0d1b93013672,"per-view rays, class raster, and building-ID raster are in-memory only and deleted after counters and any frozen priority crop are emitted; no raycast array is cached","fixed class PNG is authoritative; ID-roof = actual_label==1 and actual_bidmap>=0; replay pixel delta is recorded, not a provenance gate"
jointbuildgs.s3a.idmap_class_agreement.v2,view,one_view_all_pixels,,DJI_20241217102559_0032_D,DJI_20241217102559_0032_D.JPG,1,,1,entire image after symmetric roof-boundary exclusion,1,Chebyshev/8-neighbor 3x3 transition band,exclude the union of pixels whose 3x3 Chebyshev neighborhood crosses either the fixed-class roof/nonroof transition or the raycast ID-roof/nonroof transition; this removes one pixel centre on each side of either transition; for per-building rows also exclude the same one-pixel band around that raycast building-ID support,312473,1422,311051,158775,158775,158065,158065,158065,158065,158065,152986,0,0,311051,1.0,1.0,1.0,1.0,1.0,ok,312473,0,0,0,1.0,1.0,0.0,1.0,1.0,0.0,True,0,0,"nonblocking pixel replay measurement after strict committed-manifest, producer, input, datum, mesh, fixed-class-PNG, cache, and container locks; raw class mismatch/agreement and replay-minus-inventory deltas are recorded; roof-membership disagreements inside the locked evaluable domain remain scored and are never hidden",48.0,556.0,region address only,false,phases/p2-gsjso/runs/20260713_e5_c001_s3_track0/semantic_region_manifest.json,0a1e4a38a83c1f0f77e3cb4134d424b6311706f4b7a604c0d37308e70428600e,phases/p2-gsjso/scripts/e5_c001_s3_semantic_regions.py,6fde6adb2df01a5411b0a4512d53fb5f0d1e1e8b1636fe5f35a827de6ca3c384,602f6caa0f1c731f44f7cbaba7ebe13070632cb4862b05fe60722bd646036182,321b0608bbbda79dbcdd38bf80b85b37d3f26be5ab587f7f865fb352f55d1371,81d1742d2d138c3dd32d95019cbda39f650dd867cd14f28f53471f5e2474d543,eaca8fcd29b8a1462f88fa9996d2a5e7d21477e0735a3c6b136f713342492a24,30b8d87941f5c0884a26bf8ec2b061e592ca0059cb56f87f77432b9e7f4cf6ef,ea59818269e2fe20b1e7d545f0044f8cdbb7f5db291e66f67554f613dfe644d8,,638044b7847d044a11ede8cf97eff8c41d95c027eed659cc80522cff16007476,0859963e365ea062b8c13848907a7dd6c7a109a02c6d5fed922f0d1b93013672,"per-view rays, class raster, and building-ID raster are in-memory only and deleted after counters and any frozen priority crop are emitted; no raycast array is cached","fixed class PNG is authoritative; ID-roof = actual_label==1 and actual_bidmap>=0; replay pixel delta is recorded, not a provenance gate"
jointbuildgs.s3a.idmap_class_agreement.v2,view,one_view_all_pixels,,DJI_20241217102601_0033_D,DJI_20241217102601_0033_D.JPG,1,,1,entire image after symmetric roof-boundary exclusion,1,Chebyshev/8-neighbor 3x3 transition band,exclude the union of pixels whose 3x3 Chebyshev neighborhood crosses either the fixed-class roof/nonroof transition or the raycast ID-roof/nonroof transition; this removes one pixel centre on each side of either transition; for per-building rows also exclude the same one-pixel band around that raycast building-ID support,315076,1462,313614,158943,158943,158213,158213,158213,158213,158213,155401,0,0,313614,1.0,1.0,1.0,1.0,1.0,ok,315076,0,0,0,1.0,1.0,0.0,1.0,1.0,0.0,True,0,0,"nonblocking pixel replay measurement after strict committed-manifest, producer, input, datum, mesh, fixed-class-PNG, cache, and container locks; raw class mismatch/agreement and replay-minus-inventory deltas are recorded; roof-membership disagreements inside the locked evaluable domain remain scored and are never hidden",48.0,556.0,region address only,false,phases/p2-gsjso/runs/20260713_e5_c001_s3_track0/semantic_region_manifest.json,0a1e4a38a83c1f0f77e3cb4134d424b6311706f4b7a604c0d37308e70428600e,phases/p2-gsjso/scripts/e5_c001_s3_semantic_regions.py,6fde6adb2df01a5411b0a4512d53fb5f0d1e1e8b1636fe5f35a827de6ca3c384,602f6caa0f1c731f44f7cbaba7ebe13070632cb4862b05fe60722bd646036182,26a8cea0221fe2a516050aaf6ed66e516d34dc62f17b31424025e10aeb7922b0,fbfcbb9fe620415f31a113369b10a974afa44c05381d98295b00b3eaa3bd2afa,eaca8fcd29b8a1462f88fa9996d2a5e7d21477e0735a3c6b136f713342492a24,30b8d87941f5c0884a26bf8ec2b061e592ca0059cb56f87f77432b9e7f4cf6ef,ea59818269e2fe20b1e7d545f0044f8cdbb7f5db291e66f67554f613dfe644d8,,638044b7847d044a11ede8cf97eff8c41d95c027eed659cc80522cff16007476,0859963e365ea062b8c13848907a7dd6c7a109a02c6d5fed922f0d1b93013672,"per-view rays, class raster, and building-ID raster are in-memory only and deleted after counters and any frozen priority crop are emitted; no raycast array is cached","fixed class PNG is authoritative; ID-roof = actual_label==1 and actual_bidmap>=0; replay pixel delta is recorded, not a provenance gate"
jointbuildgs.s3a.idmap_class_agreement.v2,view,one_view_all_pixels,,DJI_20241217102603_0034_D,DJI_20241217102603_0034_D.JPG,1,,1,entire image after symmetric roof-boundary exclusion,1,Chebyshev/8-neighbor 3x3 transition band,exclude the union of pixels whose 3x3 Chebyshev neighborhood crosses either the fixed-class roof/nonroof transition or the raycast ID-roof/nonroof transition; this removes one pixel centre on each side of either transition; for per-building rows also exclude the same one-pixel band around that raycast building-ID support,121212,889,120323,16910,16909,16468,16468,16468,16468,16468,103855,0,0,120323,1.0,1.0,1.0,1.0,1.0,ok,121212,1,1,0,0.99999174999175,0.99999174999175,0.0,0.9999408633944411,0.9999408633944411,0.0,True,1,0,"nonblocking pixel replay measurement after strict committed-manifest, producer, input, datum, mesh, fixed-class-PNG, cache, and container locks; raw class mismatch/agreement and replay-minus-inventory deltas are recorded; roof-membership disagreements inside the locked evaluable domain remain scored and are never hidden",48.0,556.0,region address only,false,phases/p2-gsjso/runs/20260713_e5_c001_s3_track0/semantic_region_manifest.json,0a1e4a38a83c1f0f77e3cb4134d424b6311706f4b7a604c0d37308e70428600e,phases/p2-gsjso/scripts/e5_c001_s3_semantic_regions.py,6fde6adb2df01a5411b0a4512d53fb5f0d1e1e8b1636fe5f35a827de6ca3c384,602f6caa0f1c731f44f7cbaba7ebe13070632cb4862b05fe60722bd646036182,0886ecf5bc9f1bd40005de7ec25f8907b1476871534fb832d3eb98d8e9f8ad18,9451e527881c0fede77d7987f5db78346322e03edcfe91d8a5fb0635cfecdcd9,eaca8fcd29b8a1462f88fa9996d2a5e7d21477e0735a3c6b136f713342492a24,30b8d87941f5c0884a26bf8ec2b061e592ca0059cb56f87f77432b9e7f4cf6ef,ea59818269e2fe20b1e7d545f0044f8cdbb7f5db291e66f67554f613dfe644d8,,638044b7847d044a11ede8cf97eff8c41d95c027eed659cc80522cff16007476,0859963e365ea062b8c13848907a7dd6c7a109a02c6d5fed922f0d1b93013672,"per-view rays, class raster, and building-ID raster are in-memory only and deleted after counters and any frozen priority crop are emitted; no raycast array is cached","fixed class PNG is authoritative; ID-roof = actual_label==1 and actual_bidmap>=0; replay pixel delta is recorded, not a provenance gate"
jointbuildgs.s3a.idmap_class_agreement.v2,view,one_view_all_pixels,,DJI_20241217102605_0035_D,DJI_20241217102605_0035_D.JPG,1,,1,entire image after symmetric roof-boundary exclusion,1,Chebyshev/8-neighbor 3x3 transition band,exclude the union of pixels whose 3x3 Chebyshev neighborhood crosses either the fixed-class roof/nonroof transition or the raycast ID-roof/nonroof transition; this removes one pixel centre on each side of either transition; for per-building rows also exclude the same one-pixel band around that raycast building-ID support,113625,2057,111568,82347,82347,81321,81321,81321,81321,81321,30247,0,0,111568,1.0,1.0,1.0,1.0,1.0,ok,113625,0,0,0,1.0,1.0,0.0,1.0,1.0,0.0,True,0,0,"nonblocking pixel replay measurement after strict committed-manifest, producer, input, datum, mesh, fixed-class-PNG, cache, and container locks; raw class mismatch/agreement and replay-minus-inventory deltas are recorded; roof-membership disagreements inside the locked evaluable domain remain scored and are never hidden",48.0,556.0,region address only,false,phases/p2-gsjso/runs/20260713_e5_c001_s3_track0/semantic_region_manifest.json,0a1e4a38a83c1f0f77e3cb4134d424b6311706f4b7a604c0d37308e70428600e,phases/p2-gsjso/scripts/e5_c001_s3_semantic_regions.py,6fde6adb2df01a5411b0a4512d53fb5f0d1e1e8b1636fe5f35a827de6ca3c384,602f6caa0f1c731f44f7cbaba7ebe13070632cb4862b05fe60722bd646036182,d5c6c1dcb9f28d8a785449820d5c5b6f21c9dec83d65270b3b50329e977abbd7,7e4aa5ac3c10f5776fa2cb7c600d947ce77681dea65561f62db3319d229c7427,eaca8fcd29b8a1462f88fa9996d2a5e7d21477e0735a3c6b136f713342492a24,30b8d87941f5c0884a26bf8ec2b061e592ca0059cb56f87f77432b9e7f4cf6ef,ea59818269e2fe20b1e7d545f0044f8cdbb7f5db291e66f67554f613dfe644d8,,638044b7847d044a11ede8cf97eff8c41d95c027eed659cc80522cff16007476,0859963e365ea062b8c13848907a7dd6c7a109a02c6d5fed922f0d1b93013672,"per-view rays, class raster, and building-ID raster are in-memory only and deleted after counters and any frozen priority crop are emitted; no raycast array is cached","fixed class PNG is authoritative; ID-roof = actual_label==1 and actual_bidmap>=0; replay pixel delta is recorded, not a provenance gate"
jointbuildgs.s3a.idmap_class_agreement.v2,view,one_view_all_pixels,,DJI_20241217102609_0037_D,DJI_20241217102609_0037_D.JPG,1,,1,entire image after symmetric roof-boundary exclusion,1,Chebyshev/8-neighbor 3x3 transition band,exclude the union of pixels whose 3x3 Chebyshev neighborhood crosses either the fixed-class roof/nonroof transition or the raycast ID-roof/nonroof transition; this removes one pixel centre on each side of either transition; for per-building rows also exclude the same one-pixel band around that raycast building-ID support,61250,1022,60228,58652,58652,58141,58141,58141,58141,58141,2087,0,0,60228,1.0,1.0,1.0,1.0,1.0,ok,61250,0,0,0,1.0,1.0,0.0,1.0,1.0,0.0,True,0,0,"nonblocking pixel replay measurement after strict committed-manifest, producer, input, datum, mesh, fixed-class-PNG, cache, and container locks; raw class mismatch/agreement and replay-minus-inventory deltas are recorded; roof-membership disagreements inside the locked evaluable domain remain scored and are never hidden",48.0,556.0,region address only,false,phases/p2-gsjso/runs/20260713_e5_c001_s3_track0/semantic_region_manifest.json,0a1e4a38a83c1f0f77e3cb4134d424b6311706f4b7a604c0d37308e70428600e,phases/p2-gsjso/scripts/e5_c001_s3_semantic_regions.py,6fde6adb2df01a5411b0a4512d53fb5f0d1e1e8b1636fe5f35a827de6ca3c384,602f6caa0f1c731f44f7cbaba7ebe13070632cb4862b05fe60722bd646036182,452a010f69d7f9a9726ba8033e94eeef2f49c5e50ec3b5da29080a9516e84a29,1ca599092573927ea9b67d2299536cb496e35953898560ca7024581c710a6628,eaca8fcd29b8a1462f88fa9996d2a5e7d21477e0735a3c6b136f713342492a24,30b8d87941f5c0884a26bf8ec2b061e592ca0059cb56f87f77432b9e7f4cf6ef,ea59818269e2fe20b1e7d545f0044f8cdbb7f5db291e66f67554f613dfe644d8,,638044b7847d044a11ede8cf97eff8c41d95c027eed659cc80522cff16007476,0859963e365ea062b8c13848907a7dd6c7a109a02c6d5fed922f0d1b93013672,"per-view rays, class raster, and building-ID raster are in-memory only and deleted after counters and any frozen priority crop are emitted; no raycast array is cached","fixed class PNG is authoritative; ID-roof = actual_label==1 and actual_bidmap>=0; replay pixel delta is recorded, not a provenance gate"
jointbuildgs.s3a.idmap_class_agreement.v2,view,one_view_all_pixels,,DJI_20241217102627_0046_D,DJI_20241217102627_0046_D.JPG,1,,1,entire image after symmetric roof-boundary exclusion,1,Chebyshev/8-neighbor 3x3 transition band,exclude the union of pixels whose 3x3 Chebyshev neighborhood crosses either the fixed-class roof/nonroof transition or the raycast ID-roof/nonroof transition; this removes one pixel centre on each side of either transition; for per-building rows also exclude the same one-pixel band around that raycast building-ID support,87329,2515,84814,67027,67026,65770,65770,65770,65770,65770,19044,0,0,84814,1.0,1.0,1.0,1.0,1.0,ok,87329,1,1,0,0.9999885490501437,0.9999885490501437,0.0,0.9999850806391454,0.9999850806391454,0.0,True,1,0,"nonblocking pixel replay measurement after strict committed-manifest, producer, input, datum, mesh, fixed-class-PNG, cache, and container locks; raw class mismatch/agreement and replay-minus-inventory deltas are recorded; roof-membership disagreements inside the locked evaluable domain remain scored and are never hidden",48.0,556.0,region address only,false,phases/p2-gsjso/runs/20260713_e5_c001_s3_track0/semantic_region_manifest.json,0a1e4a38a83c1f0f77e3cb4134d424b6311706f4b7a604c0d37308e70428600e,phases/p2-gsjso/scripts/e5_c001_s3_semantic_regions.py,6fde6adb2df01a5411b0a4512d53fb5f0d1e1e8b1636fe5f35a827de6ca3c384,602f6caa0f1c731f44f7cbaba7ebe13070632cb4862b05fe60722bd646036182,0267acf3a13f25211c12891ff20b8d5355098e768f0ca72a0eae7555e2e07efd,89f1d238ffa1f7c634e9c5afdfea8944e07fb6ec0faf61c2e7869b89aaeb8883,eaca8fcd29b8a1462f88fa9996d2a5e7d21477e0735a3c6b136f713342492a24,30b8d87941f5c0884a26bf8ec2b061e592ca0059cb56f87f77432b9e7f4cf6ef,ea59818269e2fe20b1e7d545f0044f8cdbb7f5db291e66f67554f613dfe644d8,,638044b7847d044a11ede8cf97eff8c41d95c027eed659cc80522cff16007476,0859963e365ea062b8c13848907a7dd6c7a109a02c6d5fed922f0d1b93013672,"per-view rays, class raster, and building-ID raster are in-memory only and deleted after counters and any frozen priority crop are emitted; no raycast array is cached","fixed class PNG is authoritative; ID-roof = actual_label==1 and actual_bidmap>=0; replay pixel delta is recorded, not a provenance gate"
