view_stem,region_id,building_id,source_component_id,source_component_pixel_count,pre_split_overlap_count,pre_split_oracle_instance_count,pre_cut_pair_pixel_count,post_cut_fragment_pixel_count,fragment_index,post_split_fragment_min_pixels,plane_loss_min_valid_pixels,address_source,address_geoid_m,address_shift_z_m,lod2_depth_or_height_loss_input,footprint_buffer_m,footprint_buffer_role,cutline_half_width_px,source_component_min_pixels,cache_path
DJI_20241217095441_0023_D,4,DEBY_LOD2_8568391,5,220029,8,4,22412,20782,1,,64,actual_label_source_raycast_building_id_only,48.0,556.0,False,20.0,pre-adjudication overlap audit only,7,256,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217095441_0023_D.npz
DJI_20241217095441_0023_D,5,DEBY_LOD2_8568392,5,220029,8,4,1743,1505,1,,64,actual_label_source_raycast_building_id_only,48.0,556.0,False,20.0,pre-adjudication overlap audit only,7,256,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217095441_0023_D.npz
DJI_20241217095441_0023_D,6,DEBY_LOD2_4908179,8,22029,8,1,22029,22029,1,,64,actual_label_source_raycast_building_id_only,48.0,556.0,False,20.0,pre-adjudication overlap audit only,7,256,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217095441_0023_D.npz
DJI_20241217095441_0023_D,7,DEBY_LOD2_4907199,9,35597,8,1,35597,35597,1,,64,actual_label_source_raycast_building_id_only,48.0,556.0,False,20.0,pre-adjudication overlap audit only,7,256,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217095441_0023_D.npz
DJI_20241217095443_0024_D,1,DEBY_LOD2_4907202,2,14469,4,1,14469,14469,1,,64,actual_label_source_raycast_building_id_only,48.0,556.0,False,20.0,pre-adjudication overlap audit only,7,256,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217095443_0024_D.npz
DJI_20241217095443_0024_D,2,DEBY_LOD2_4907202,3,44677,6,1,19655,19655,1,,64,actual_label_source_raycast_building_id_only,48.0,556.0,False,20.0,pre-adjudication overlap audit only,7,256,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217095443_0024_D.npz
DJI_20241217095503_0034_D,1,DEBY_LOD2_4907198,2,709786,9,1,5058,4875,1,,64,actual_label_source_raycast_building_id_only,48.0,556.0,False,20.0,pre-adjudication overlap audit only,7,256,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217095503_0034_D.npz
DJI_20241217095503_0034_D,2,DEBY_LOD2_4907198,2,709786,9,1,5058,183,2,,64,actual_label_source_raycast_building_id_only,48.0,556.0,False,20.0,pre-adjudication overlap audit only,7,256,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217095503_0034_D.npz
DJI_20241217095503_0034_D,3,DEBY_LOD2_4908178,3,4900,8,1,4900,4900,1,,64,actual_label_source_raycast_building_id_only,48.0,556.0,False,20.0,pre-adjudication overlap audit only,7,256,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217095503_0034_D.npz
DJI_20241217095519_0042_D,1,DEBY_LOD2_4907184,3,1049,2,1,1049,1049,1,,64,actual_label_source_raycast_building_id_only,48.0,556.0,False,20.0,pre-adjudication overlap audit only,7,256,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217095519_0042_D.npz
DJI_20241217095521_0043_D,1,DEBY_LOD2_4907184,2,92169,2,1,92169,92169,1,,64,actual_label_source_raycast_building_id_only,48.0,556.0,False,20.0,pre-adjudication overlap audit only,7,256,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217095521_0043_D.npz
DJI_20241217095523_0044_D,1,DEBY_LOD2_4907184,8,78489,1,1,78489,78489,1,,64,actual_label_source_raycast_building_id_only,48.0,556.0,False,20.0,pre-adjudication overlap audit only,7,256,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217095523_0044_D.npz
DJI_20241217095525_0045_D,1,DEBY_LOD2_4907184,2,277710,4,1,277710,277710,1,,64,actual_label_source_raycast_building_id_only,48.0,556.0,False,20.0,pre-adjudication overlap audit only,7,256,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217095525_0045_D.npz
DJI_20241217095527_0046_D,1,DEBY_LOD2_4907184,2,231257,4,1,231257,231257,1,,64,actual_label_source_raycast_building_id_only,48.0,556.0,False,20.0,pre-adjudication overlap audit only,7,256,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217095527_0046_D.npz
DJI_20241217095529_0047_D,1,DEBY_LOD2_4907184,2,187368,4,1,187368,187368,1,,64,actual_label_source_raycast_building_id_only,48.0,556.0,False,20.0,pre-adjudication overlap audit only,7,256,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217095529_0047_D.npz
DJI_20241217095531_0048_D,1,DEBY_LOD2_4907184,1,101816,7,3,20883,20303,1,,64,actual_label_source_raycast_building_id_only,48.0,556.0,False,20.0,pre-adjudication overlap audit only,7,256,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217095531_0048_D.npz
DJI_20241217095531_0048_D,2,DEBY_LOD2_4907185,1,101816,7,3,62291,60314,1,,64,actual_label_source_raycast_building_id_only,48.0,556.0,False,20.0,pre-adjudication overlap audit only,7,256,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217095531_0048_D.npz
DJI_20241217095531_0048_D,3,DEBY_LOD2_60098,1,101816,7,3,18642,17264,1,,64,actual_label_source_raycast_building_id_only,48.0,556.0,False,20.0,pre-adjudication overlap audit only,7,256,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217095531_0048_D.npz
DJI_20241217095531_0048_D,4,DEBY_LOD2_4907198,2,545080,11,1,113863,113863,1,,64,actual_label_source_raycast_building_id_only,48.0,556.0,False,20.0,pre-adjudication overlap audit only,7,256,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217095531_0048_D.npz
DJI_20241217095531_0048_D,5,DEBY_LOD2_4907199,4,2402,9,1,2402,2402,1,,64,actual_label_source_raycast_building_id_only,48.0,556.0,False,20.0,pre-adjudication overlap audit only,7,256,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217095531_0048_D.npz
DJI_20241217095533_0049_D,1,DEBY_LOD2_4907184,1,77763,6,2,38398,37864,1,,64,actual_label_source_raycast_building_id_only,48.0,556.0,False,20.0,pre-adjudication overlap audit only,7,256,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217095533_0049_D.npz
DJI_20241217095533_0049_D,2,DEBY_LOD2_4907185,1,77763,6,2,39365,38784,1,,64,actual_label_source_raycast_building_id_only,48.0,556.0,False,20.0,pre-adjudication overlap audit only,7,256,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217095533_0049_D.npz
DJI_20241217095533_0049_D,3,DEBY_LOD2_4907198,2,559570,11,1,27764,27764,1,,64,actual_label_source_raycast_building_id_only,48.0,556.0,False,20.0,pre-adjudication overlap audit only,7,256,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217095533_0049_D.npz
DJI_20241217095535_0050_D,1,DEBY_LOD2_4907184,3,30516,3,1,30516,30516,1,,64,actual_label_source_raycast_building_id_only,48.0,556.0,False,20.0,pre-adjudication overlap audit only,7,256,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217095535_0050_D.npz
DJI_20241217095537_0051_D,1,DEBY_LOD2_4907184,5,15783,2,1,15783,15783,1,,64,actual_label_source_raycast_building_id_only,48.0,556.0,False,20.0,pre-adjudication overlap audit only,7,256,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217095537_0051_D.npz
DJI_20241217095539_0052_D,1,DEBY_LOD2_4907184,17,2239,0,1,2239,2239,1,,64,actual_label_source_raycast_building_id_only,48.0,556.0,False,20.0,pre-adjudication overlap audit only,7,256,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217095539_0052_D.npz
DJI_20241217095553_0059_D,1,DEBY_LOD2_4907184,19,3753,0,1,3753,3753,1,,64,actual_label_source_raycast_building_id_only,48.0,556.0,False,20.0,pre-adjudication overlap audit only,7,256,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217095553_0059_D.npz
DJI_20241217095555_0060_D,1,DEBY_LOD2_4907184,6,50830,0,1,50830,50830,1,,64,actual_label_source_raycast_building_id_only,48.0,556.0,False,20.0,pre-adjudication overlap audit only,7,256,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217095555_0060_D.npz
DJI_20241217095557_0061_D,1,DEBY_LOD2_4907184,2,241736,3,1,241736,241736,1,,64,actual_label_source_raycast_building_id_only,48.0,556.0,False,20.0,pre-adjudication overlap audit only,7,256,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217095557_0061_D.npz
DJI_20241217095559_0062_D,1,DEBY_LOD2_4907184,4,92425,1,1,92425,92425,1,,64,actual_label_source_raycast_building_id_only,48.0,556.0,False,20.0,pre-adjudication overlap audit only,7,256,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217095559_0062_D.npz
DJI_20241217095603_0064_D,1,DEBY_LOD2_4907184,4,92170,1,1,92170,92170,1,,64,actual_label_source_raycast_building_id_only,48.0,556.0,False,20.0,pre-adjudication overlap audit only,7,256,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217095603_0064_D.npz
DJI_20241217095605_0065_D,1,DEBY_LOD2_4907184,4,95868,1,1,95868,95868,1,,64,actual_label_source_raycast_building_id_only,48.0,556.0,False,20.0,pre-adjudication overlap audit only,7,256,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217095605_0065_D.npz
DJI_20241217095607_0066_D,1,DEBY_LOD2_4907184,4,124128,1,1,124128,124128,1,,64,actual_label_source_raycast_building_id_only,48.0,556.0,False,20.0,pre-adjudication overlap audit only,7,256,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217095607_0066_D.npz
DJI_20241217095609_0067_D,1,DEBY_LOD2_4907184,6,175405,1,1,156013,156013,1,,64,actual_label_source_raycast_building_id_only,48.0,556.0,False,20.0,pre-adjudication overlap audit only,7,256,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217095609_0067_D.npz
DJI_20241217095611_0068_D,1,DEBY_LOD2_4907184,5,194189,1,1,156270,156270,1,,64,actual_label_source_raycast_building_id_only,48.0,556.0,False,20.0,pre-adjudication overlap audit only,7,256,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217095611_0068_D.npz
DJI_20241217095613_0069_D,1,DEBY_LOD2_4907184,5,186192,1,1,146570,146570,1,,64,actual_label_source_raycast_building_id_only,48.0,556.0,False,20.0,pre-adjudication overlap audit only,7,256,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217095613_0069_D.npz
DJI_20241217095615_0070_D,1,DEBY_LOD2_4907184,1,659698,5,2,502061,499025,1,,64,actual_label_source_raycast_building_id_only,48.0,556.0,False,20.0,pre-adjudication overlap audit only,7,256,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217095615_0070_D.npz
DJI_20241217095615_0070_D,2,DEBY_LOD2_4907185,1,659698,5,2,37814,34746,1,,64,actual_label_source_raycast_building_id_only,48.0,556.0,False,20.0,pre-adjudication overlap audit only,7,256,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217095615_0070_D.npz
DJI_20241217095615_0070_D,3,DEBY_LOD2_4908168,2,5755,4,1,5755,5755,1,,64,actual_label_source_raycast_building_id_only,48.0,556.0,False,20.0,pre-adjudication overlap audit only,7,256,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217095615_0070_D.npz
DJI_20241217095617_0071_D,1,DEBY_LOD2_4907184,3,627971,5,1,497417,497417,1,,64,actual_label_source_raycast_building_id_only,48.0,556.0,False,20.0,pre-adjudication overlap audit only,7,256,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217095617_0071_D.npz
DJI_20241217095619_0072_D,1,DEBY_LOD2_4907184,2,477450,3,1,375468,375468,1,,64,actual_label_source_raycast_building_id_only,48.0,556.0,False,20.0,pre-adjudication overlap audit only,7,256,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217095619_0072_D.npz
DJI_20241217095621_0073_D,1,DEBY_LOD2_4907184,2,457961,2,1,334635,334635,1,,64,actual_label_source_raycast_building_id_only,48.0,556.0,False,20.0,pre-adjudication overlap audit only,7,256,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217095621_0073_D.npz
DJI_20241217095623_0074_D,1,DEBY_LOD2_4907184,1,717126,5,2,373857,372755,1,,64,actual_label_source_raycast_building_id_only,48.0,556.0,False,20.0,pre-adjudication overlap audit only,7,256,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217095623_0074_D.npz
DJI_20241217095623_0074_D,2,DEBY_LOD2_4907185,1,717126,5,2,25490,24337,1,,64,actual_label_source_raycast_building_id_only,48.0,556.0,False,20.0,pre-adjudication overlap audit only,7,256,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217095623_0074_D.npz
DJI_20241217095623_0074_D,3,DEBY_LOD2_4908168,2,8788,4,1,7272,7272,1,,64,actual_label_source_raycast_building_id_only,48.0,556.0,False,20.0,pre-adjudication overlap audit only,7,256,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217095623_0074_D.npz
DJI_20241217095625_0075_D,1,DEBY_LOD2_4907184,1,690230,4,1,243468,243468,1,,64,actual_label_source_raycast_building_id_only,48.0,556.0,False,20.0,pre-adjudication overlap audit only,7,256,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217095625_0075_D.npz
DJI_20241217095625_0075_D,2,DEBY_LOD2_4907185,2,3511,4,1,3511,3511,1,,64,actual_label_source_raycast_building_id_only,48.0,556.0,False,20.0,pre-adjudication overlap audit only,7,256,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217095625_0075_D.npz
DJI_20241217095625_0075_D,3,DEBY_LOD2_4908168,3,3780,4,1,3780,3780,1,,64,actual_label_source_raycast_building_id_only,48.0,556.0,False,20.0,pre-adjudication overlap audit only,7,256,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217095625_0075_D.npz
DJI_20241217095627_0076_D,1,DEBY_LOD2_4907184,3,461612,2,1,100635,100635,1,,64,actual_label_source_raycast_building_id_only,48.0,556.0,False,20.0,pre-adjudication overlap audit only,7,256,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217095627_0076_D.npz
DJI_20241217095629_0077_D,1,DEBY_LOD2_4907184,14,50397,0,1,6065,6065,1,,64,actual_label_source_raycast_building_id_only,48.0,556.0,False,20.0,pre-adjudication overlap audit only,7,256,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217095629_0077_D.npz
DJI_20241217095631_0078_D,1,DEBY_LOD2_4907184,12,91971,0,1,58041,58041,1,,64,actual_label_source_raycast_building_id_only,48.0,556.0,False,20.0,pre-adjudication overlap audit only,7,256,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217095631_0078_D.npz
DJI_20241217095633_0079_D,1,DEBY_LOD2_4907184,16,54974,0,1,12966,12966,1,,64,actual_label_source_raycast_building_id_only,48.0,556.0,False,20.0,pre-adjudication overlap audit only,7,256,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217095633_0079_D.npz
DJI_20241217095635_0080_D,1,DEBY_LOD2_4907184,17,53875,0,1,11590,11590,1,,64,actual_label_source_raycast_building_id_only,48.0,556.0,False,20.0,pre-adjudication overlap audit only,7,256,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217095635_0080_D.npz
DJI_20241217095637_0081_D,1,DEBY_LOD2_4907184,15,55598,0,1,10721,10721,1,,64,actual_label_source_raycast_building_id_only,48.0,556.0,False,20.0,pre-adjudication overlap audit only,7,256,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217095637_0081_D.npz
DJI_20241217095639_0082_D,1,DEBY_LOD2_4907184,3,347359,2,1,28278,28278,1,,64,actual_label_source_raycast_building_id_only,48.0,556.0,False,20.0,pre-adjudication overlap audit only,7,256,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217095639_0082_D.npz
DJI_20241217095641_0083_D,1,DEBY_LOD2_4907184,2,529272,3,1,12931,12931,1,,64,actual_label_source_raycast_building_id_only,48.0,556.0,False,20.0,pre-adjudication overlap audit only,7,256,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217095641_0083_D.npz
DJI_20241217095643_0084_D,1,DEBY_LOD2_4907184,2,665167,3,1,6950,6950,1,,64,actual_label_source_raycast_building_id_only,48.0,556.0,False,20.0,pre-adjudication overlap audit only,7,256,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217095643_0084_D.npz
DJI_20241217095645_0085_D,1,DEBY_LOD2_4907184,2,543496,3,1,1099,1099,1,,64,actual_label_source_raycast_building_id_only,48.0,556.0,False,20.0,pre-adjudication overlap audit only,7,256,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217095645_0085_D.npz
DJI_20241217095755_0002_D,1,DEBY_LOD2_4907184,6,192892,3,1,791,791,1,,64,actual_label_source_raycast_building_id_only,48.0,556.0,False,20.0,pre-adjudication overlap audit only,7,256,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217095755_0002_D.npz
DJI_20241217095757_0003_D,1,DEBY_LOD2_4907184,6,210413,3,1,247,247,1,,64,actual_label_source_raycast_building_id_only,48.0,556.0,False,20.0,pre-adjudication overlap audit only,7,256,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217095757_0003_D.npz
DJI_20241217100255_0002_D,1,DEBY_LOD2_4907184,17,22967,16,3,5088,4916,1,,64,actual_label_source_raycast_building_id_only,48.0,556.0,False,20.0,pre-adjudication overlap audit only,7,256,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217100255_0002_D.npz
DJI_20241217100255_0002_D,2,DEBY_LOD2_4907184,17,22967,16,3,5088,9,2,,64,actual_label_source_raycast_building_id_only,48.0,556.0,False,20.0,pre-adjudication overlap audit only,7,256,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217100255_0002_D.npz
DJI_20241217100255_0002_D,3,DEBY_LOD2_4907185,17,22967,16,3,997,499,1,,64,actual_label_source_raycast_building_id_only,48.0,556.0,False,20.0,pre-adjudication overlap audit only,7,256,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217100255_0002_D.npz
DJI_20241217100255_0002_D,4,DEBY_LOD2_4907198,17,22967,16,3,1102,442,1,,64,actual_label_source_raycast_building_id_only,48.0,556.0,False,20.0,pre-adjudication overlap audit only,7,256,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217100255_0002_D.npz
DJI_20241217100257_0003_D,1,DEBY_LOD2_4907184,5,18649,15,3,5627,5462,1,,64,actual_label_source_raycast_building_id_only,48.0,556.0,False,20.0,pre-adjudication overlap audit only,7,256,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217100257_0003_D.npz
DJI_20241217100257_0003_D,2,DEBY_LOD2_4907184,5,18649,15,3,5627,2,2,,64,actual_label_source_raycast_building_id_only,48.0,556.0,False,20.0,pre-adjudication overlap audit only,7,256,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217100257_0003_D.npz
DJI_20241217100257_0003_D,3,DEBY_LOD2_4907185,5,18649,15,3,527,197,1,,64,actual_label_source_raycast_building_id_only,48.0,556.0,False,20.0,pre-adjudication overlap audit only,7,256,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217100257_0003_D.npz
DJI_20241217100257_0003_D,4,DEBY_LOD2_4907198,5,18649,15,3,917,428,1,,64,actual_label_source_raycast_building_id_only,48.0,556.0,False,20.0,pre-adjudication overlap audit only,7,256,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217100257_0003_D.npz
DJI_20241217100259_0004_D,1,DEBY_LOD2_4907184,5,16308,15,3,5795,5594,1,,64,actual_label_source_raycast_building_id_only,48.0,556.0,False,20.0,pre-adjudication overlap audit only,7,256,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217100259_0004_D.npz
DJI_20241217100259_0004_D,2,DEBY_LOD2_4907184,5,16308,15,3,5795,2,2,,64,actual_label_source_raycast_building_id_only,48.0,556.0,False,20.0,pre-adjudication overlap audit only,7,256,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217100259_0004_D.npz
DJI_20241217100259_0004_D,3,DEBY_LOD2_4907184,5,16308,15,3,5795,9,3,,64,actual_label_source_raycast_building_id_only,48.0,556.0,False,20.0,pre-adjudication overlap audit only,7,256,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217100259_0004_D.npz
DJI_20241217100259_0004_D,4,DEBY_LOD2_4907185,5,16308,15,3,183,22,1,,64,actual_label_source_raycast_building_id_only,48.0,556.0,False,20.0,pre-adjudication overlap audit only,7,256,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217100259_0004_D.npz
DJI_20241217100259_0004_D,5,DEBY_LOD2_4907198,5,16308,15,3,651,305,1,,64,actual_label_source_raycast_building_id_only,48.0,556.0,False,20.0,pre-adjudication overlap audit only,7,256,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217100259_0004_D.npz
DJI_20241217100301_0005_D,1,DEBY_LOD2_4907184,5,16113,15,3,5822,5627,1,,64,actual_label_source_raycast_building_id_only,48.0,556.0,False,20.0,pre-adjudication overlap audit only,7,256,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217100301_0005_D.npz
DJI_20241217100301_0005_D,2,DEBY_LOD2_4907184,5,16113,15,3,5822,2,2,,64,actual_label_source_raycast_building_id_only,48.0,556.0,False,20.0,pre-adjudication overlap audit only,7,256,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217100301_0005_D.npz
DJI_20241217100301_0005_D,3,DEBY_LOD2_4907184,5,16113,15,3,5822,10,3,,64,actual_label_source_raycast_building_id_only,48.0,556.0,False,20.0,pre-adjudication overlap audit only,7,256,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217100301_0005_D.npz
DJI_20241217100301_0005_D,4,DEBY_LOD2_4907185,5,16113,15,3,138,9,1,,64,actual_label_source_raycast_building_id_only,48.0,556.0,False,20.0,pre-adjudication overlap audit only,7,256,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217100301_0005_D.npz
DJI_20241217100301_0005_D,5,DEBY_LOD2_4907198,5,16113,15,3,583,267,1,,64,actual_label_source_raycast_building_id_only,48.0,556.0,False,20.0,pre-adjudication overlap audit only,7,256,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217100301_0005_D.npz
DJI_20241217100319_0014_D,1,DEBY_LOD2_4907184,15,7337,10,1,483,483,1,,64,actual_label_source_raycast_building_id_only,48.0,556.0,False,20.0,pre-adjudication overlap audit only,7,256,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217100319_0014_D.npz
DJI_20241217101307_0006_D,1,DEBY_LOD2_4907184,2,9096,7,2,71,4,1,,64,actual_label_source_raycast_building_id_only,48.0,556.0,False,20.0,pre-adjudication overlap audit only,7,256,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217101307_0006_D.npz
DJI_20241217101307_0006_D,2,DEBY_LOD2_4907184,2,9096,7,2,71,18,2,,64,actual_label_source_raycast_building_id_only,48.0,556.0,False,20.0,pre-adjudication overlap audit only,7,256,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217101307_0006_D.npz
DJI_20241217101309_0007_D,1,DEBY_LOD2_4907184,3,11373,7,2,115,4,1,,64,actual_label_source_raycast_building_id_only,48.0,556.0,False,20.0,pre-adjudication overlap audit only,7,256,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217101309_0007_D.npz
DJI_20241217101309_0007_D,2,DEBY_LOD2_4907184,3,11373,7,2,115,30,2,,64,actual_label_source_raycast_building_id_only,48.0,556.0,False,20.0,pre-adjudication overlap audit only,7,256,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217101309_0007_D.npz
DJI_20241217101311_0008_D,1,DEBY_LOD2_4907184,2,9470,8,2,131,26,1,,64,actual_label_source_raycast_building_id_only,48.0,556.0,False,20.0,pre-adjudication overlap audit only,7,256,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217101311_0008_D.npz
DJI_20241217101313_0009_D,1,DEBY_LOD2_4907184,2,9929,6,1,7,7,1,,64,actual_label_source_raycast_building_id_only,48.0,556.0,False,20.0,pre-adjudication overlap audit only,7,256,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217101313_0009_D.npz
DJI_20241217101453_0037_D,1,DEBY_LOD2_4907195,2,12919,9,2,345,12,1,,64,actual_label_source_raycast_building_id_only,48.0,556.0,False,20.0,pre-adjudication overlap audit only,7,256,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217101453_0037_D.npz
DJI_20241217101453_0037_D,2,DEBY_LOD2_4907184,6,21532,8,4,2868,2513,1,,64,actual_label_source_raycast_building_id_only,48.0,556.0,False,20.0,pre-adjudication overlap audit only,7,256,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217101453_0037_D.npz
DJI_20241217101453_0037_D,3,DEBY_LOD2_4907186,6,21532,8,4,168,24,1,,64,actual_label_source_raycast_building_id_only,48.0,556.0,False,20.0,pre-adjudication overlap audit only,7,256,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217101453_0037_D.npz
DJI_20241217101453_0037_D,4,DEBY_LOD2_4907186,6,21532,8,4,168,2,2,,64,actual_label_source_raycast_building_id_only,48.0,556.0,False,20.0,pre-adjudication overlap audit only,7,256,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217101453_0037_D.npz
DJI_20241217101453_0037_D,5,DEBY_LOD2_4907198,18,50590,17,1,339,304,1,,64,actual_label_source_raycast_building_id_only,48.0,556.0,False,20.0,pre-adjudication overlap audit only,7,256,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217101453_0037_D.npz
DJI_20241217101453_0037_D,6,DEBY_LOD2_4907198,18,50590,17,1,339,12,2,,64,actual_label_source_raycast_building_id_only,48.0,556.0,False,20.0,pre-adjudication overlap audit only,7,256,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217101453_0037_D.npz
DJI_20241217101453_0037_D,7,DEBY_LOD2_4907198,18,50590,17,1,339,23,3,,64,actual_label_source_raycast_building_id_only,48.0,556.0,False,20.0,pre-adjudication overlap audit only,7,256,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217101453_0037_D.npz
DJI_20241217101530_0002_D,1,DEBY_LOD2_4907184,3,68995,17,7,2233,1952,1,,64,actual_label_source_raycast_building_id_only,48.0,556.0,False,20.0,pre-adjudication overlap audit only,7,256,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217101530_0002_D.npz
DJI_20241217101530_0002_D,2,DEBY_LOD2_4907186,3,68995,17,7,105,1,1,,64,actual_label_source_raycast_building_id_only,48.0,556.0,False,20.0,pre-adjudication overlap audit only,7,256,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217101530_0002_D.npz
DJI_20241217101530_0002_D,3,DEBY_LOD2_4907194,3,68995,17,7,166,26,1,,64,actual_label_source_raycast_building_id_only,48.0,556.0,False,20.0,pre-adjudication overlap audit only,7,256,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217101530_0002_D.npz
DJI_20241217101530_0002_D,4,DEBY_LOD2_4907195,3,68995,17,7,276,8,1,,64,actual_label_source_raycast_building_id_only,48.0,556.0,False,20.0,pre-adjudication overlap audit only,7,256,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217101530_0002_D.npz
