view_stem,image_name,height_px,width_px,source_components_total,source_components_eligible_ge256,source_components_excluded_lt256,source_roof_pixels,eligible_source_pixels,unassigned_eligible_pixels_outside_c00118_or_missing_id,oracle_owner_pixels_before_cut,cutline_pixels,regions_after_cut,region_pixels_after_cut,address_mode,address_datum_geoid_m,address_datum_shift_z_m,actual_source_class_agreement,actual_source_roof_iou,actual_source_class_mismatch_pixels,fixed_clean_class_mask_is_authoritative,lod2_depth_or_height_loss_input,cache_path,cache_sha256,semantic_mask_path,semantic_mask_sha256,status
DJI_20241217095839_0024_D,DJI_20241217095839_0024_D.JPG,585,266,1,1,0,125201,125201,125201,0,0,0,0,oracle_class_plus_raycast_building_id,48.0,556.0,1.0,1.0,0,True,False,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217095839_0024_D.npz,43d134917043819ea25a2df9307496b9ba94e17e922b419be10704d9eb8fe01a,results/tum_transfer/e5_pilot/C001/data_geoidfix_C001_buf20/semantic/DJI_20241217095839_0024_D.png,9fa768fa0fad04222d05c4175d97fd642a97ff8899852cc6b0398b2fda681628,ok
DJI_20241217095841_0025_D,DJI_20241217095841_0025_D.JPG,253,245,1,1,0,33914,33914,33914,0,0,0,0,oracle_class_plus_raycast_building_id,48.0,556.0,1.0,1.0,0,True,False,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217095841_0025_D.npz,ed8ada3b5c476c54b782ef076e9cbe1c6690c7eb9cfe2ff21faaec29793eec40,results/tum_transfer/e5_pilot/C001/data_geoidfix_C001_buf20/semantic/DJI_20241217095841_0025_D.png,6afc1d377770026cc5db9450e0bdf305dfcbec2a2b12724bfd6dde79c3966f45,ok
DJI_20241217095843_0026_D,DJI_20241217095843_0026_D.JPG,455,379,2,2,0,62369,62369,62369,0,0,0,0,oracle_class_plus_raycast_building_id,48.0,556.0,1.0,1.0,0,True,False,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217095843_0026_D.npz,2a03528c65a485f2ba09d5a3f25025fd57cc594aed1df19a58884f77a07c5788,results/tum_transfer/e5_pilot/C001/data_geoidfix_C001_buf20/semantic/DJI_20241217095843_0026_D.png,6f01b8ec32dc9e71351c8f3da002da369efc9495e2b705272045ef18a6876984,ok
DJI_20241217095845_0027_D,DJI_20241217095845_0027_D.JPG,563,374,2,2,0,66831,66831,66831,0,0,0,0,oracle_class_plus_raycast_building_id,48.0,556.0,1.0,1.0,0,True,False,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217095845_0027_D.npz,0116b93f8e0457f7ef1dc9000897418858fca44ce3dc7d7faad31eabc7396dfd,results/tum_transfer/e5_pilot/C001/data_geoidfix_C001_buf20/semantic/DJI_20241217095845_0027_D.png,743dbd0e7b1414dafe9363ec08208fd98eb0bf343dca1a66d766abfa3fbd6e19,ok
DJI_20241217095847_0028_D,DJI_20241217095847_0028_D.JPG,554,399,1,1,0,69220,69220,69220,0,0,0,0,oracle_class_plus_raycast_building_id,48.0,556.0,1.0,1.0,0,True,False,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217095847_0028_D.npz,ef5101b9b5c5771b7b6ac036dac61bc6783604052049e373b6680e42eb736943,results/tum_transfer/e5_pilot/C001/data_geoidfix_C001_buf20/semantic/DJI_20241217095847_0028_D.png,fb7fb84a2d68ac8f57e67c086cd30e0c6b05a9b189361ec894ce3d438fd2932d,ok
DJI_20241217095851_0030_D,DJI_20241217095851_0030_D.JPG,276,301,1,1,0,42112,42112,42112,0,0,0,0,oracle_class_plus_raycast_building_id,48.0,556.0,1.0,1.0,0,True,False,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217095851_0030_D.npz,c74ce12ad9fc49390273a97b8162fac540c358f49c4897020e4cb17a94bf93b6,results/tum_transfer/e5_pilot/C001/data_geoidfix_C001_buf20/semantic/DJI_20241217095851_0030_D.png,f57ae3588e558599f9a0c9d19a8b7e06a38d8860c0838bf692787cdb2aa7c039,ok
DJI_20241217095853_0031_D,DJI_20241217095853_0031_D.JPG,250,222,1,1,0,30692,30692,30692,0,0,0,0,oracle_class_plus_raycast_building_id,48.0,556.0,1.0,1.0,0,True,False,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217095853_0031_D.npz,21bdf1a61d04d848fdcc8a108861ce63a72074ab8f09241a2ca262a03dfaeafe,results/tum_transfer/e5_pilot/C001/data_geoidfix_C001_buf20/semantic/DJI_20241217095853_0031_D.png,242c9f4f35741c362cc0c17b915fba114f5a6e2ada7a6faa51aa8daa96c65160,ok
DJI_20241217095855_0032_D,DJI_20241217095855_0032_D.JPG,554,201,1,1,0,98765,98765,98765,0,0,0,0,oracle_class_plus_raycast_building_id,48.0,556.0,1.0,1.0,0,True,False,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217095855_0032_D.npz,c759831884141d6bc2731dcacc817673d19da8fc22d08d8ef6d4a397fbf628d6,results/tum_transfer/e5_pilot/C001/data_geoidfix_C001_buf20/semantic/DJI_20241217095855_0032_D.png,3e83027b1b90f4c9529401bfb6442f3f65b71e458919b2adcfad6fe2680b2285,ok
DJI_20241217095857_0033_D,DJI_20241217095857_0033_D.JPG,193,180,1,1,0,24092,24092,24092,0,0,0,0,oracle_class_plus_raycast_building_id,48.0,556.0,1.0,1.0,0,True,False,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217095857_0033_D.npz,18f87023e73c5d4616fdb7b80767a84e6f2492184838424170b7b118fa394121,results/tum_transfer/e5_pilot/C001/data_geoidfix_C001_buf20/semantic/DJI_20241217095857_0033_D.png,a63347bf4a25d4c23dc210d3ded683975c6173524d21197c09a773f2493dd664,ok
DJI_20241217100036_0024_D,DJI_20241217100036_0024_D.JPG,420,163,4,3,1,28680,28648,28648,0,0,0,0,oracle_class_plus_raycast_building_id,48.0,556.0,1.0,1.0,0,True,False,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217100036_0024_D.npz,6c1321f73a90c99be471e34730eac7ca98ef52cc484fa1a2a06c34392590e60e,results/tum_transfer/e5_pilot/C001/data_geoidfix_C001_buf20/semantic/DJI_20241217100036_0024_D.png,3b21d6aa61217021946dc71a8f0146e069863d61d4f977003de42c9212dfbda8,ok
DJI_20241217100102_0037_D,DJI_20241217100102_0037_D.JPG,403,443,3,3,0,112990,112990,112990,0,0,0,0,oracle_class_plus_raycast_building_id,48.0,556.0,1.0,1.0,0,True,False,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217100102_0037_D.npz,d73df4d4dd552fe5f56b6cab510201ee15f1eb9c51b46b835874d4bd90f38002,results/tum_transfer/e5_pilot/C001/data_geoidfix_C001_buf20/semantic/DJI_20241217100102_0037_D.png,ebe9713753aff64cbc77b3c7a2ec2193b5fa7130065209cf5d596ca234047300,ok
DJI_20241217100106_0039_D,DJI_20241217100106_0039_D.JPG,435,769,9,9,0,193516,193516,193516,0,0,0,0,oracle_class_plus_raycast_building_id,48.0,556.0,1.0,1.0,0,True,False,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217100106_0039_D.npz,9552e59d5f0a0f7da4eac02f477c6b2dcbba00d0b0d551e329713719d232a9db,results/tum_transfer/e5_pilot/C001/data_geoidfix_C001_buf20/semantic/DJI_20241217100106_0039_D.png,bfdcf842ef79dae4a130fa0c3741b2dfc4dbc7e132cdf604ac38585a22eea09c,ok
DJI_20241217100110_0041_D,DJI_20241217100110_0041_D.JPG,436,761,9,9,0,191467,191467,191467,0,0,0,0,oracle_class_plus_raycast_building_id,48.0,556.0,1.0,1.0,0,True,False,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217100110_0041_D.npz,6ae6d2881ddf99303ee42c2dce701a8038ae218f2cb07b5dd4abfe1717cf09cf,results/tum_transfer/e5_pilot/C001/data_geoidfix_C001_buf20/semantic/DJI_20241217100110_0041_D.png,2b14c58870080c612e05a598c5af7769a04f9f4aa05bbe3786e950ba66359ac9,ok
DJI_20241217100112_0042_D,DJI_20241217100112_0042_D.JPG,298,230,8,8,0,22760,22760,22760,0,0,0,0,oracle_class_plus_raycast_building_id,48.0,556.0,1.0,1.0,0,True,False,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217100112_0042_D.npz,1d8aa3045b180fd5e48353047e60fabea1ef28e6b144fbd9ab726cd1cc9f4d7b,results/tum_transfer/e5_pilot/C001/data_geoidfix_C001_buf20/semantic/DJI_20241217100112_0042_D.png,75e80a67c137a583a0af20d8d475e17ef3bb4ee21e19804cde08d855871adaf1,ok
DJI_20241217100255_0002_D,DJI_20241217100255_0002_D.JPG,648,730,28,14,14,250394,249753,242566,7187,1321,4,5866,oracle_class_plus_raycast_building_id,48.0,556.0,1.0,1.0,0,True,False,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217100255_0002_D.npz,901c39f0952b07920b0624d4754b45b1b330da561fcfae1519f6c3f789337c30,results/tum_transfer/e5_pilot/C001/data_geoidfix_C001_buf20/semantic/DJI_20241217100255_0002_D.png,4779010079e04af4cb134d78039ddf72a3466b082f7f1c8efa7b4db1e5d4e9ab,ok
DJI_20241217100257_0003_D,DJI_20241217100257_0003_D.JPG,583,725,15,11,4,224759,224318,217247,7071,982,4,6089,oracle_class_plus_raycast_building_id,48.0,556.0,1.0,1.0,0,True,False,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217100257_0003_D.npz,fe9a5ed1d1e4c7dc269b95d249d5b1104d792e16ac37c1200ef8fa22781e6bec,results/tum_transfer/e5_pilot/C001/data_geoidfix_C001_buf20/semantic/DJI_20241217100257_0003_D.png,666c30458b9d28ad39f4de54ed272db6821446abdea045748474d60f35620384,ok
DJI_20241217100259_0004_D,DJI_20241217100259_0004_D.JPG,584,713,15,12,3,218772,218371,211742,6629,697,5,5932,oracle_class_plus_raycast_building_id,48.0,556.0,1.0,1.0,0,True,False,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217100259_0004_D.npz,bd9ed1030020e5f4d3e6a5ef2bb19ccbd5f1e5440382bb19ae74ff1083ae0921,results/tum_transfer/e5_pilot/C001/data_geoidfix_C001_buf20/semantic/DJI_20241217100259_0004_D.png,5bf19b874a49c6516f920bc21fe3a6839ed8034392023ab242850e14ab8a8687,ok
DJI_20241217100301_0005_D,DJI_20241217100301_0005_D.JPG,585,710,15,12,3,218664,218212,211669,6543,628,5,5915,oracle_class_plus_raycast_building_id,48.0,556.0,1.0,1.0,0,True,False,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217100301_0005_D.npz,f32f4db6885660c6769ba77d6aeedff9081b51f9a13e324eacf7b0200fbb9113,results/tum_transfer/e5_pilot/C001/data_geoidfix_C001_buf20/semantic/DJI_20241217100301_0005_D.png,02fb7ac9d0eccfb799485361e0eb85c8d31d10e6bed81f38f939858a7469e207,ok
DJI_20241217100303_0006_D,DJI_20241217100303_0006_D.JPG,251,368,2,2,0,63785,63785,63785,0,0,0,0,oracle_class_plus_raycast_building_id,48.0,556.0,0.9999891737398233,0.9999843225786222,1,True,False,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217100303_0006_D.npz,2ffb3d0d7d954b95b154149a502d0fdd976b1466c6fffa301484663ff64a8633,results/tum_transfer/e5_pilot/C001/data_geoidfix_C001_buf20/semantic/DJI_20241217100303_0006_D.png,bb02acc5b25cadc02345ea0b13b2835fb9ac65497ac4390e6e1f0526ee4eef09,ok
DJI_20241217100309_0009_D,DJI_20241217100309_0009_D.JPG,322,442,1,1,0,102007,102007,102007,0,0,0,0,oracle_class_plus_raycast_building_id,48.0,556.0,1.0,1.0,0,True,False,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217100309_0009_D.npz,e65537c82239e4bfd569f2e2aac2e749b4e0a98753a6752a83642246c169a25f,results/tum_transfer/e5_pilot/C001/data_geoidfix_C001_buf20/semantic/DJI_20241217100309_0009_D.png,bb52cb710cfb631a2c461046be4beb9b0367c374f30fa3d3c95b921d66cfac95,ok
DJI_20241217100319_0014_D,DJI_20241217100319_0014_D.JPG,568,602,27,8,19,149294,148390,147907,483,0,1,483,oracle_class_plus_raycast_building_id,48.0,556.0,1.0,1.0,0,True,False,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217100319_0014_D.npz,3c683a38ebb3329496165f64f2d4a12f151d43c48ea2a40e44e6f4009f36767f,results/tum_transfer/e5_pilot/C001/data_geoidfix_C001_buf20/semantic/DJI_20241217100319_0014_D.png,3bcba9cb7c1f2108010376b22243009e89d5c5e5f942cf5212a596b5b32519c0,ok
DJI_20241217101108_0003_D,DJI_20241217101108_0003_D.JPG,624,479,16,4,12,91772,90967,90967,0,0,0,0,oracle_class_plus_raycast_building_id,48.0,556.0,1.0,1.0,0,True,False,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217101108_0003_D.npz,3e98c9a6b8d8ad8063dbe7793900a7a91ddfcad87e2fb3254232ec185fab0b60,results/tum_transfer/e5_pilot/C001/data_geoidfix_C001_buf20/semantic/DJI_20241217101108_0003_D.png,4405a8010d2b660c1a5eda3b8837aad4f00c5b8103e062813def101719c97cbe,ok
DJI_20241217101110_0004_D,DJI_20241217101110_0004_D.JPG,552,479,19,6,13,134947,134260,134260,0,0,0,0,oracle_class_plus_raycast_building_id,48.0,556.0,1.0,1.0,0,True,False,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217101110_0004_D.npz,4d12557104a0b4cfbc5638864a7b94c800afc7c97b90c92aa6d217f4251c1ee5,results/tum_transfer/e5_pilot/C001/data_geoidfix_C001_buf20/semantic/DJI_20241217101110_0004_D.png,16d1040d22d710a500b9f579dd4e3491fed4181532f55f5def7c9368540a5865,ok
DJI_20241217101112_0005_D,DJI_20241217101112_0005_D.JPG,232,450,4,3,1,52822,52792,52792,0,0,0,0,oracle_class_plus_raycast_building_id,48.0,556.0,1.0,1.0,0,True,False,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217101112_0005_D.npz,43d29f23ff457e9efa7336d7aa594ea8aea4541f82f33b868b97792c4965d446,results/tum_transfer/e5_pilot/C001/data_geoidfix_C001_buf20/semantic/DJI_20241217101112_0005_D.png,93156d79c1dbe7e0c988691793cf8ae2cb31122332a75dd963a6e4887fc2a2b8,ok
DJI_20241217101118_0008_D,DJI_20241217101118_0008_D.JPG,157,416,4,2,2,29301,29040,29040,0,0,0,0,oracle_class_plus_raycast_building_id,48.0,556.0,1.0,1.0,0,True,False,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217101118_0008_D.npz,afe426c9fee80efc498d337d05d266cf762db9b10b6da3a3227ec3651159f754,results/tum_transfer/e5_pilot/C001/data_geoidfix_C001_buf20/semantic/DJI_20241217101118_0008_D.png,151486f3e59619361205a1b03bc90b8f892f60c231b8fc9875849d576e92de94,ok
DJI_20241217101120_0009_D,DJI_20241217101120_0009_D.JPG,388,437,9,6,3,80237,80053,80053,0,0,0,0,oracle_class_plus_raycast_building_id,48.0,556.0,1.0,1.0,0,True,False,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217101120_0009_D.npz,dd7bbdcb054a6a6fac945fba2a317e309e4fc23c4a22a6ec80434f984cd8c7f3,results/tum_transfer/e5_pilot/C001/data_geoidfix_C001_buf20/semantic/DJI_20241217101120_0009_D.png,0df17d307d9b175c9018fdab01dba726f434395e49c080e31c20704a224ed6c5,ok
DJI_20241217101122_0010_D,DJI_20241217101122_0010_D.JPG,457,431,18,6,12,87733,86978,86978,0,0,0,0,oracle_class_plus_raycast_building_id,48.0,556.0,1.0,1.0,0,True,False,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217101122_0010_D.npz,8d8a9b1d768c704d835b937ca8cf0a3b757a695b21252ab20fa37c0f6a96f447,results/tum_transfer/e5_pilot/C001/data_geoidfix_C001_buf20/semantic/DJI_20241217101122_0010_D.png,bcc736d8f0e5292bb8d408a031a88c16253a5c7b49c2c8065a8f9b0653b4c335,ok
DJI_20241217101124_0011_D,DJI_20241217101124_0011_D.JPG,160,370,5,4,1,26164,26018,26018,0,0,0,0,oracle_class_plus_raycast_building_id,48.0,556.0,1.0,1.0,0,True,False,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217101124_0011_D.npz,9b21efdd05af5db980d43b046564b471d321a70b4481e7cbec5f016a4f75f0e0,results/tum_transfer/e5_pilot/C001/data_geoidfix_C001_buf20/semantic/DJI_20241217101124_0011_D.png,68e7944bb572b85dd0ddaaf75a4c264d2b93cddbc5fa5b44bdc1787acb1c1ea3,ok
DJI_20241217101128_0013_D,DJI_20241217101128_0013_D.JPG,391,373,9,6,3,67025,66696,66696,0,0,0,0,oracle_class_plus_raycast_building_id,48.0,556.0,1.0,1.0,0,True,False,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217101128_0013_D.npz,f249d4a2945735009a92c389e49b9b0ae1d0f1de4a2e76ebab0d1531f3014d18,results/tum_transfer/e5_pilot/C001/data_geoidfix_C001_buf20/semantic/DJI_20241217101128_0013_D.png,70cc70ab0550f93841ccad8c7b0fd85731770d92213716a675e15577c40237cd,ok
DJI_20241217101130_0014_D,DJI_20241217101130_0014_D.JPG,612,373,13,6,7,70420,69911,69911,0,0,0,0,oracle_class_plus_raycast_building_id,48.0,556.0,1.0,1.0,0,True,False,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217101130_0014_D.npz,fadcfc1ba7df33d02a9f1817ea19794e99e7416048b6fec36bdab732a9d8c5e3,results/tum_transfer/e5_pilot/C001/data_geoidfix_C001_buf20/semantic/DJI_20241217101130_0014_D.png,82a6f98660eec0201ca26e72511def8475c8639b156e260f2b7949808d4763c3,ok
DJI_20241217101132_0015_D,DJI_20241217101132_0015_D.JPG,573,353,11,6,5,64416,63905,63905,0,0,0,0,oracle_class_plus_raycast_building_id,48.0,556.0,1.0,1.0,0,True,False,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217101132_0015_D.npz,448cf6fc140b338487185bae9059eb3d8935a81f212010f68b66404163af0634,results/tum_transfer/e5_pilot/C001/data_geoidfix_C001_buf20/semantic/DJI_20241217101132_0015_D.png,9bbc110cd02b009d7cfcc4154debd8cb7cc87f540fe0561379980407753b2798,ok
DJI_20241217101134_0016_D,DJI_20241217101134_0016_D.JPG,571,351,11,5,6,63646,63209,63209,0,0,0,0,oracle_class_plus_raycast_building_id,48.0,556.0,1.0,1.0,0,True,False,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217101134_0016_D.npz,35621cda13ce087a58ac746d9ca78ccc1390058f9a38609e66c793022e224315,results/tum_transfer/e5_pilot/C001/data_geoidfix_C001_buf20/semantic/DJI_20241217101134_0016_D.png,feeaa9092123543ac8fd3d91dba54c620dc2e27b92b5ff6b1177bf840428160f,ok
DJI_20241217101146_0022_D,DJI_20241217101146_0022_D.JPG,294,193,7,4,3,7004,6767,6767,0,0,0,0,oracle_class_plus_raycast_building_id,48.0,556.0,1.0,1.0,0,True,False,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217101146_0022_D.npz,f08959643e084c88a33f5580ae0d616b925323321f8aeed417fcd7e534dfdcc9,results/tum_transfer/e5_pilot/C001/data_geoidfix_C001_buf20/semantic/DJI_20241217101146_0022_D.png,bf4f069a0f07e60691257640fee61b465cc6b4eb19eae235141ae7ae52759b79,ok
DJI_20241217101148_0023_D,DJI_20241217101148_0023_D.JPG,334,147,13,7,6,7555,7217,7217,0,0,0,0,oracle_class_plus_raycast_building_id,48.0,556.0,1.0,1.0,0,True,False,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217101148_0023_D.npz,8e0dd38a38ddd1d198f428aa66955007e1a62bec75500984ce5e8c429276016c,results/tum_transfer/e5_pilot/C001/data_geoidfix_C001_buf20/semantic/DJI_20241217101148_0023_D.png,b81c7d649c6c70b03d48b416dbfd1222a2b6cb0144c357ebd91b9442b0a28feb,ok
DJI_20241217101307_0006_D,DJI_20241217101307_0006_D.JPG,329,750,11,7,4,114092,113713,113641,72,50,2,22,oracle_class_plus_raycast_building_id,48.0,556.0,1.0,1.0,0,True,False,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217101307_0006_D.npz,6dbbe72e6eade307b2b05d64db06572559d29c02f5d731d01a52b2643c182fe0,results/tum_transfer/e5_pilot/C001/data_geoidfix_C001_buf20/semantic/DJI_20241217101307_0006_D.png,0469bc104e604039609bd388114bab5b000caf397db6ac2a6b0c538055319c07,ok
DJI_20241217101309_0007_D,DJI_20241217101309_0007_D.JPG,371,749,12,8,4,125543,125111,124984,127,93,2,34,oracle_class_plus_raycast_building_id,48.0,556.0,1.0,1.0,0,True,False,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217101309_0007_D.npz,26f6331fb7269fe27230efd7fcfa9d560d0f27441d0899f9220c0f478f806f5c,results/tum_transfer/e5_pilot/C001/data_geoidfix_C001_buf20/semantic/DJI_20241217101309_0007_D.png,4fd716ad9dbfab3f220d435d9dde583d23b3585bad3e68179cbe22ed88647260,ok
DJI_20241217101311_0008_D,DJI_20241217101311_0008_D.JPG,515,750,12,8,4,120745,120406,120254,152,126,1,26,oracle_class_plus_raycast_building_id,48.0,556.0,1.0,1.0,0,True,False,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217101311_0008_D.npz,31fffd8b020e3276b5caa67c0a4576346ddd50eeae12f3105d74661dffb11820,results/tum_transfer/e5_pilot/C001/data_geoidfix_C001_buf20/semantic/DJI_20241217101311_0008_D.png,9c5812a4cb044e3b8804a9caace7220c95e13a986f92434c995c2c3969fd3a4c,ok
DJI_20241217101313_0009_D,DJI_20241217101313_0009_D.JPG,451,755,26,8,18,122597,122239,122232,7,0,1,7,oracle_class_plus_raycast_building_id,48.0,556.0,1.0,1.0,0,True,False,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217101313_0009_D.npz,ee61dffbec16200868598e1b744f09d572dc6f8b6deaa0a0b9d4e91944f594e9,results/tum_transfer/e5_pilot/C001/data_geoidfix_C001_buf20/semantic/DJI_20241217101313_0009_D.png,30dfee7b8e330a1629f9be480d6f0cb87254e85913c50fab8a9f8bc0825a9b98,ok
DJI_20241217101315_0010_D,DJI_20241217101315_0010_D.JPG,352,772,13,8,5,123047,122648,122648,0,0,0,0,oracle_class_plus_raycast_building_id,48.0,556.0,0.9999963200659444,0.999991873024129,1,True,False,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217101315_0010_D.npz,5881f1fe0c7b5e3370774e761b726bfe9da61deaec28c897959d46f4f68e8c2b,results/tum_transfer/e5_pilot/C001/data_geoidfix_C001_buf20/semantic/DJI_20241217101315_0010_D.png,4ce183ce6e16f535c50241daee524dcef337d9a226f832cc9885dc44d7cd8f69,ok
DJI_20241217101317_0011_D,DJI_20241217101317_0011_D.JPG,356,793,15,7,8,114084,113338,113338,0,0,0,0,oracle_class_plus_raycast_building_id,48.0,556.0,1.0,1.0,0,True,False,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217101317_0011_D.npz,1b74e3ddf38ab6ecd2a3c96d1ef6ee0c3067b29a6e2983df52da84c22f409f15,results/tum_transfer/e5_pilot/C001/data_geoidfix_C001_buf20/semantic/DJI_20241217101317_0011_D.png,efb9aa953e58f2e0153a09c95e5ed6f1f9df429d32e5ef3771a8f8aff96e976e,ok
DJI_20241217101319_0012_D,DJI_20241217101319_0012_D.JPG,131,805,1,1,0,79759,79759,79759,0,0,0,0,oracle_class_plus_raycast_building_id,48.0,556.0,1.0,1.0,0,True,False,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217101319_0012_D.npz,6df7ff5ae5bcc96ba4f0b984a1f11ee18f42877dcdb238c8072cae85e820ccd8,results/tum_transfer/e5_pilot/C001/data_geoidfix_C001_buf20/semantic/DJI_20241217101319_0012_D.png,cefb51294ed237eb3955fa20d04c1d0a5f38b63dea14e8aa5150efc4e6eae7f4,ok
DJI_20241217101323_0014_D,DJI_20241217101323_0014_D.JPG,413,819,13,7,6,101207,100586,100586,0,0,0,0,oracle_class_plus_raycast_building_id,48.0,556.0,1.0,1.0,0,True,False,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217101323_0014_D.npz,1bddb3731fab38a8084a768da49e9c2ebc0b7b88c3ba83f8a9a6b0621e7badae,results/tum_transfer/e5_pilot/C001/data_geoidfix_C001_buf20/semantic/DJI_20241217101323_0014_D.png,8fe4652672f851390bb9c2f196dbd835d5674a26de3145759efbd2a28a013cde,ok
DJI_20241217101325_0015_D,DJI_20241217101325_0015_D.JPG,527,834,14,6,8,89204,88416,88416,0,0,0,0,oracle_class_plus_raycast_building_id,48.0,556.0,1.0,1.0,0,True,False,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217101325_0015_D.npz,393474cfcfd1513d0c7eca8449b1647b38008165e491a8de46fa972c3f6e9864,results/tum_transfer/e5_pilot/C001/data_geoidfix_C001_buf20/semantic/DJI_20241217101325_0015_D.png,1691c431d2e49fbe57b1f921c71f9a0df3bb965ff85bfed471afdc90b6ea856f,ok
DJI_20241217101327_0016_D,DJI_20241217101327_0016_D.JPG,532,855,12,6,6,80329,80089,80089,0,0,0,0,oracle_class_plus_raycast_building_id,48.0,556.0,1.0,1.0,0,True,False,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217101327_0016_D.npz,ee3ac3a70fac675029e3948d1a059b4f5431ad89b866ab7172974b8f36e42e8f,results/tum_transfer/e5_pilot/C001/data_geoidfix_C001_buf20/semantic/DJI_20241217101327_0016_D.png,367c6ce98b785b2a1a6a5a5542b01ca54dfabbdac812193335b5c3356b28f27d,ok
DJI_20241217101329_0017_D,DJI_20241217101329_0017_D.JPG,207,879,2,2,0,49520,49520,49520,0,0,0,0,oracle_class_plus_raycast_building_id,48.0,556.0,1.0,1.0,0,True,False,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217101329_0017_D.npz,98ef87527d14135749938fa11649433c1e557b890d216accf7e11619e5266b34,results/tum_transfer/e5_pilot/C001/data_geoidfix_C001_buf20/semantic/DJI_20241217101329_0017_D.png,366a5055c645660f9b3b61f9b0ff8000c621bbc9867acdecbb872296c8711b74,ok
DJI_20241217101333_0019_D,DJI_20241217101333_0019_D.JPG,186,918,3,3,0,40394,40394,40394,0,0,0,0,oracle_class_plus_raycast_building_id,48.0,556.0,1.0,1.0,0,True,False,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217101333_0019_D.npz,d4c521d5fb85b563ba3e9e7a03454cedca1b03fe6d6c93a53f32d11016552069,results/tum_transfer/e5_pilot/C001/data_geoidfix_C001_buf20/semantic/DJI_20241217101333_0019_D.png,4076cc4c5997bbdeeb5a5b98e875dc28c709c6fe15521cb577268e973f228bb0,ok
DJI_20241217101339_0022_D,DJI_20241217101339_0022_D.JPG,139,925,2,2,0,34264,34264,34264,0,0,0,0,oracle_class_plus_raycast_building_id,48.0,556.0,1.0,1.0,0,True,False,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217101339_0022_D.npz,98c91ea49b11ecd423d20579be13889656ff2a21b196585f1eed188aa9e559db,results/tum_transfer/e5_pilot/C001/data_geoidfix_C001_buf20/semantic/DJI_20241217101339_0022_D.png,6708f20494867e51d9d7376683cff5ce8599f7f92adea0d01e4aab37a411d2a1,ok
