measurement_role,gate_role,decision,row_type,building_id,view_stem,view_name,rank_by_ref_area,selected_for_primary,selected_top3_by_reference_area,ref_support_ge64,ref_support_scope,selected_low_support_count,visible_view_count_available,ref_pixels,clean_clipped_pixels,intersection_pixels,union_pixels,iou,fragment_count_ge64,boundary_offset_px,boundary_offset_defined,boundary_offset_status,jacobian_m_per_px_x,jacobian_m_per_px_y,jacobian_m_per_px,boundary_offset_m,roof_height_local_m,qa_footprint_buffer_m,qa_buffer_rationale,qa_buffer_role,view_selection_rule,official_geoid_m,official_shift_z_m,label_actual_source_shift_z_m
reference_only,self_consistency_not_a_gate,not_applicable,view_candidate,DEBY_LOD2_4907185,DJI_20241217084847_0187_D,DJI_20241217084847_0187_D.JPG,6,False,False,True,this_view,0,68,15899,27861,15612,28148,0.5546397612619014,1,8.94427190999916,True,defined,0.06381743116347316,0.06425448189763303,0.06403558366601204,0.5727516722243126,-26.203499999999906,1.0,1.0 m absorbs footprint/roof-eave and sub-pixel projection rounding while remaining far below the locked 20.0 m loss-region split buffer and avoiding adjacent-roof capture,"T0-1 audit-only implementation choice; not a loss address, training prior, or pass/fail threshold",visible iff official P_ref > 0; top 3 deterministic views by official P_ref roof pixel area; tie by view stem,45.7,558.3,556.0
reference_only,self_consistency_not_a_gate,not_applicable,view_candidate,DEBY_LOD2_4907185,DJI_20241217084849_0188_D,DJI_20241217084849_0188_D.JPG,7,False,False,True,this_view,0,68,9914,21438,9914,21438,0.46244985539695865,1,4.242640687119285,True,defined,0.06376934694439784,0.06408674734041839,0.0639278501569473,0.27122289811592953,-26.203499999999906,1.0,1.0 m absorbs footprint/roof-eave and sub-pixel projection rounding while remaining far below the locked 20.0 m loss-region split buffer and avoiding adjacent-roof capture,"T0-1 audit-only implementation choice; not a loss address, training prior, or pass/fail threshold",visible iff official P_ref > 0; top 3 deterministic views by official P_ref roof pixel area; tie by view stem,45.7,558.3,556.0
reference_only,self_consistency_not_a_gate,not_applicable,view_candidate,DEBY_LOD2_4907185,DJI_20241217095625_0075_D,DJI_20241217095625_0075_D.JPG,8,False,False,True,this_view,0,68,8990,3511,3511,8990,0.39054505005561735,1,16.308468999533872,True,defined,0.02615238443021462,0.024195614815473263,0.025154980027415112,0.41023921196099306,-26.203499999999906,1.0,1.0 m absorbs footprint/roof-eave and sub-pixel projection rounding while remaining far below the locked 20.0 m loss-region split buffer and avoiding adjacent-roof capture,"T0-1 audit-only implementation choice; not a loss address, training prior, or pass/fail threshold",visible iff official P_ref > 0; top 3 deterministic views by official P_ref roof pixel area; tie by view stem,45.7,558.3,556.0
reference_only,self_consistency_not_a_gate,not_applicable,view_candidate,DEBY_LOD2_4907185,DJI_20241217102719_0015_D,DJI_20241217102719_0015_D.JPG,9,False,False,True,this_view,0,68,8254,4507,3046,9715,0.31353576942871847,1,15.0,True,defined,0.08240760197454904,0.41439555473096673,0.18479541102065267,2.7719311653097902,-26.203499999999906,1.0,1.0 m absorbs footprint/roof-eave and sub-pixel projection rounding while remaining far below the locked 20.0 m loss-region split buffer and avoiding adjacent-roof capture,"T0-1 audit-only implementation choice; not a loss address, training prior, or pass/fail threshold",visible iff official P_ref > 0; top 3 deterministic views by official P_ref roof pixel area; tie by view stem,45.7,558.3,556.0
reference_only,self_consistency_not_a_gate,not_applicable,view_candidate,DEBY_LOD2_4907185,DJI_20241217102721_0016_D,DJI_20241217102721_0016_D.JPG,10,False,False,True,this_view,0,68,5928,5177,2190,8915,0.24565339315759954,1,13.0,True,defined,0.08832257309742225,0.4709991417548517,0.20396042784438856,2.651485561977051,-26.203499999999906,1.0,1.0 m absorbs footprint/roof-eave and sub-pixel projection rounding while remaining far below the locked 20.0 m loss-region split buffer and avoiding adjacent-roof capture,"T0-1 audit-only implementation choice; not a loss address, training prior, or pass/fail threshold",visible iff official P_ref > 0; top 3 deterministic views by official P_ref roof pixel area; tie by view stem,45.7,558.3,556.0
reference_only,self_consistency_not_a_gate,not_applicable,view_candidate,DEBY_LOD2_4907185,DJI_20241217084851_0189_D,DJI_20241217084851_0189_D.JPG,11,False,False,True,this_view,0,68,4539,14795,4386,14948,0.29341717955579344,1,2.0,True,defined,0.06364817821601518,0.06384406509455286,0.06374604641209504,0.12749209282419008,-26.203499999999906,1.0,1.0 m absorbs footprint/roof-eave and sub-pixel projection rounding while remaining far below the locked 20.0 m loss-region split buffer and avoiding adjacent-roof capture,"T0-1 audit-only implementation choice; not a loss address, training prior, or pass/fail threshold",visible iff official P_ref > 0; top 3 deterministic views by official P_ref roof pixel area; tie by view stem,45.7,558.3,556.0
reference_only,self_consistency_not_a_gate,not_applicable,view_candidate,DEBY_LOD2_4907185,DJI_20241217102527_0016_D,DJI_20241217102527_0016_D.JPG,12,False,False,True,this_view,0,68,3432,1915,1350,3997,0.33775331498623967,1,11.0,True,defined,0.12361499800919439,0.8291718634459789,0.3201532105869855,3.5216853164568405,-26.203499999999906,1.0,1.0 m absorbs footprint/roof-eave and sub-pixel projection rounding while remaining far below the locked 20.0 m loss-region split buffer and avoiding adjacent-roof capture,"T0-1 audit-only implementation choice; not a loss address, training prior, or pass/fail threshold",visible iff official P_ref > 0; top 3 deterministic views by official P_ref roof pixel area; tie by view stem,45.7,558.3,556.0
reference_only,self_consistency_not_a_gate,not_applicable,view_candidate,DEBY_LOD2_4907185,DJI_20241217102531_0018_D,DJI_20241217102531_0018_D.JPG,13,False,False,True,this_view,0,68,3113,1719,1236,3596,0.3437152391546162,1,10.770329614269007,True,defined,0.13177585911755282,0.8494147448574153,0.3345629354108175,3.603353091091897,-26.203499999999906,1.0,1.0 m absorbs footprint/roof-eave and sub-pixel projection rounding while remaining far below the locked 20.0 m loss-region split buffer and avoiding adjacent-roof capture,"T0-1 audit-only implementation choice; not a loss address, training prior, or pass/fail threshold",visible iff official P_ref > 0; top 3 deterministic views by official P_ref roof pixel area; tie by view stem,45.7,558.3,556.0
reference_only,self_consistency_not_a_gate,not_applicable,view_candidate,DEBY_LOD2_4907185,DJI_20241217102529_0017_D,DJI_20241217102529_0017_D.JPG,14,False,False,True,this_view,0,68,2818,1580,1123,3275,0.3429007633587786,1,10.04987562112089,True,defined,0.1335258982929093,0.8859427829292024,0.3439423002870419,3.456577338726983,-26.203499999999906,1.0,1.0 m absorbs footprint/roof-eave and sub-pixel projection rounding while remaining far below the locked 20.0 m loss-region split buffer and avoiding adjacent-roof capture,"T0-1 audit-only implementation choice; not a loss address, training prior, or pass/fail threshold",visible iff official P_ref > 0; top 3 deterministic views by official P_ref roof pixel area; tie by view stem,45.7,558.3,556.0
reference_only,self_consistency_not_a_gate,not_applicable,view_candidate,DEBY_LOD2_4907185,DJI_20241217102525_0015_D,DJI_20241217102525_0015_D.JPG,15,False,False,True,this_view,0,68,2021,1035,828,2228,0.37163375224416517,1,9.0,True,defined,0.10736928680281373,0.728636289581453,0.2797019105244172,2.5173171947197543,-26.203499999999906,1.0,1.0 m absorbs footprint/roof-eave and sub-pixel projection rounding while remaining far below the locked 20.0 m loss-region split buffer and avoiding adjacent-roof capture,"T0-1 audit-only implementation choice; not a loss address, training prior, or pass/fail threshold",visible iff official P_ref > 0; top 3 deterministic views by official P_ref roof pixel area; tie by view stem,45.7,558.3,556.0
reference_only,self_consistency_not_a_gate,not_applicable,view_candidate,DEBY_LOD2_4907185,DJI_20241217102729_0020_D,DJI_20241217102729_0020_D.JPG,16,False,False,True,this_view,0,68,1967,5296,762,6501,0.1172127365020766,1,9.924428900898052,True,defined,0.0921204479394846,0.45489186915307867,0.2047067237547683,2.0315973254399764,-26.203499999999906,1.0,1.0 m absorbs footprint/roof-eave and sub-pixel projection rounding while remaining far below the locked 20.0 m loss-region split buffer and avoiding adjacent-roof capture,"T0-1 audit-only implementation choice; not a loss address, training prior, or pass/fail threshold",visible iff official P_ref > 0; top 3 deterministic views by official P_ref roof pixel area; tie by view stem,45.7,558.3,556.0
reference_only,self_consistency_not_a_gate,not_applicable,view_candidate,DEBY_LOD2_4907185,DJI_20241217084853_0190_D,DJI_20241217084853_0190_D.JPG,17,False,False,True,this_view,0,68,1751,6540,1316,6975,0.18867383512544803,1,7.0710678118654755,True,defined,0.0635345893461336,0.06360891591307827,0.0635717417670003,0.4495200969528598,-26.203499999999906,1.0,1.0 m absorbs footprint/roof-eave and sub-pixel projection rounding while remaining far below the locked 20.0 m loss-region split buffer and avoiding adjacent-roof capture,"T0-1 audit-only implementation choice; not a loss address, training prior, or pass/fail threshold",visible iff official P_ref > 0; top 3 deterministic views by official P_ref roof pixel area; tie by view stem,45.7,558.3,556.0
reference_only,self_consistency_not_a_gate,not_applicable,view_candidate,DEBY_LOD2_4907185,DJI_20241217103457_0038_D,DJI_20241217103457_0038_D.JPG,18,False,False,True,this_view,0,68,1450,1333,442,2341,0.18880820162323794,1,7.035533905932738,True,defined,0.16744880648063945,0.9949777996147052,0.4081762425965225,2.8717377943840607,-26.203499999999906,1.0,1.0 m absorbs footprint/roof-eave and sub-pixel projection rounding while remaining far below the locked 20.0 m loss-region split buffer and avoiding adjacent-roof capture,"T0-1 audit-only implementation choice; not a loss address, training prior, or pass/fail threshold",visible iff official P_ref > 0; top 3 deterministic views by official P_ref roof pixel area; tie by view stem,45.7,558.3,556.0
reference_only,self_consistency_not_a_gate,not_applicable,view_candidate,DEBY_LOD2_4907185,DJI_20241217100255_0002_D,DJI_20241217100255_0002_D.JPG,19,False,False,True,this_view,0,68,1401,1885,333,2953,0.11276667795462242,1,6.324555320336759,True,defined,0.15475406649629414,1.1019319699147585,0.412950909124294,2.6117308693399552,-26.203499999999906,1.0,1.0 m absorbs footprint/roof-eave and sub-pixel projection rounding while remaining far below the locked 20.0 m loss-region split buffer and avoiding adjacent-roof capture,"T0-1 audit-only implementation choice; not a loss address, training prior, or pass/fail threshold",visible iff official P_ref > 0; top 3 deterministic views by official P_ref roof pixel area; tie by view stem,45.7,558.3,556.0
reference_only,self_consistency_not_a_gate,not_applicable,view_candidate,DEBY_LOD2_4907185,DJI_20241217103459_0039_D,DJI_20241217103459_0039_D.JPG,20,False,False,True,this_view,0,68,1258,1179,378,2059,0.18358426420592522,1,7.0,True,defined,0.17362544142632869,1.1043863419828452,0.4378921855114338,3.0652452985800362,-26.203499999999906,1.0,1.0 m absorbs footprint/roof-eave and sub-pixel projection rounding while remaining far below the locked 20.0 m loss-region split buffer and avoiding adjacent-roof capture,"T0-1 audit-only implementation choice; not a loss address, training prior, or pass/fail threshold",visible iff official P_ref > 0; top 3 deterministic views by official P_ref roof pixel area; tie by view stem,45.7,558.3,556.0
reference_only,self_consistency_not_a_gate,not_applicable,view_candidate,DEBY_LOD2_4907185,DJI_20241217084843_0185_D,DJI_20241217084843_0185_D.JPG,21,False,False,True,this_view,0,68,1203,801,502,1502,0.33422103861517977,1,13.24730525104612,True,defined,0.06411840553031656,0.06471023605425281,0.06441364108082304,0.853307165728987,-26.203499999999906,1.0,1.0 m absorbs footprint/roof-eave and sub-pixel projection rounding while remaining far below the locked 20.0 m loss-region split buffer and avoiding adjacent-roof capture,"T0-1 audit-only implementation choice; not a loss address, training prior, or pass/fail threshold",visible iff official P_ref > 0; top 3 deterministic views by official P_ref roof pixel area; tie by view stem,45.7,558.3,556.0
reference_only,self_consistency_not_a_gate,not_applicable,view_candidate,DEBY_LOD2_4907185,DJI_20241217102731_0021_D,DJI_20241217102731_0021_D.JPG,22,False,False,True,this_view,0,68,1134,5013,509,5638,0.09028024122029088,1,8.0,True,defined,0.09521347648184361,0.4803632762140654,0.2138622395434717,1.7108979163477736,-26.203499999999906,1.0,1.0 m absorbs footprint/roof-eave and sub-pixel projection rounding while remaining far below the locked 20.0 m loss-region split buffer and avoiding adjacent-roof capture,"T0-1 audit-only implementation choice; not a loss address, training prior, or pass/fail threshold",visible iff official P_ref > 0; top 3 deterministic views by official P_ref roof pixel area; tie by view stem,45.7,558.3,556.0
reference_only,self_consistency_not_a_gate,not_applicable,view_candidate,DEBY_LOD2_4907185,DJI_20241217095057_0055_D,DJI_20241217095057_0055_D.JPG,23,False,False,True,this_view,0,68,1039,1364,231,2172,0.106353591160221,1,8.744137827658346,True,defined,0.17076157413016047,1.4122280868033896,0.49107462888381,4.294024238626206,-26.203499999999906,1.0,1.0 m absorbs footprint/roof-eave and sub-pixel projection rounding while remaining far below the locked 20.0 m loss-region split buffer and avoiding adjacent-roof capture,"T0-1 audit-only implementation choice; not a loss address, training prior, or pass/fail threshold",visible iff official P_ref > 0; top 3 deterministic views by official P_ref roof pixel area; tie by view stem,45.7,558.3,556.0
reference_only,self_consistency_not_a_gate,not_applicable,view_candidate,DEBY_LOD2_4907185,DJI_20241217102939_0015_D,DJI_20241217102939_0015_D.JPG,24,False,False,True,this_view,0,68,933,6328,0,7261,0.0,0,10.0,True,defined,0.1037435272134307,0.5516477594772171,0.23922768307107092,2.3922768307107094,-26.203499999999906,1.0,1.0 m absorbs footprint/roof-eave and sub-pixel projection rounding while remaining far below the locked 20.0 m loss-region split buffer and avoiding adjacent-roof capture,"T0-1 audit-only implementation choice; not a loss address, training prior, or pass/fail threshold",visible iff official P_ref > 0; top 3 deterministic views by official P_ref roof pixel area; tie by view stem,45.7,558.3,556.0
reference_only,self_consistency_not_a_gate,not_applicable,view_candidate,DEBY_LOD2_4907185,DJI_20241217102713_0012_D,DJI_20241217102713_0012_D.JPG,25,False,False,True,this_view,0,68,926,414,81,1259,0.06433677521842732,1,19.235384061671343,True,defined,0.07862344798539136,0.3991083079540351,0.17714195237425165,3.4073934873530245,-26.203499999999906,1.0,1.0 m absorbs footprint/roof-eave and sub-pixel projection rounding while remaining far below the locked 20.0 m loss-region split buffer and avoiding adjacent-roof capture,"T0-1 audit-only implementation choice; not a loss address, training prior, or pass/fail threshold",visible iff official P_ref > 0; top 3 deterministic views by official P_ref roof pixel area; tie by view stem,45.7,558.3,556.0
reference_only,self_consistency_not_a_gate,not_applicable,view_candidate,DEBY_LOD2_4907185,DJI_20241217100257_0003_D,DJI_20241217100257_0003_D.JPG,26,False,False,True,this_view,0,68,918,1764,168,2514,0.06682577565632458,1,8.0,True,defined,0.15231164235003014,1.046085150011558,0.39916280793209935,3.193302463456795,-26.203499999999906,1.0,1.0 m absorbs footprint/roof-eave and sub-pixel projection rounding while remaining far below the locked 20.0 m loss-region split buffer and avoiding adjacent-roof capture,"T0-1 audit-only implementation choice; not a loss address, training prior, or pass/fail threshold",visible iff official P_ref > 0; top 3 deterministic views by official P_ref roof pixel area; tie by view stem,45.7,558.3,556.0
reference_only,self_consistency_not_a_gate,not_applicable,view_candidate,DEBY_LOD2_4907185,DJI_20241217095039_0046_D,DJI_20241217095039_0046_D.JPG,27,False,False,True,this_view,0,68,908,1400,155,2153,0.07199256850905712,1,9.0,True,defined,0.17743631122304426,1.4885341334013422,0.5139260703256112,4.625334632930501,-26.203499999999906,1.0,1.0 m absorbs footprint/roof-eave and sub-pixel projection rounding while remaining far below the locked 20.0 m loss-region split buffer and avoiding adjacent-roof capture,"T0-1 audit-only implementation choice; not a loss address, training prior, or pass/fail threshold",visible iff official P_ref > 0; top 3 deterministic views by official P_ref roof pixel area; tie by view stem,45.7,558.3,556.0
reference_only,self_consistency_not_a_gate,not_applicable,view_candidate,DEBY_LOD2_4907185,DJI_20241217103543_0061_D,DJI_20241217103543_0061_D.JPG,28,False,False,True,this_view,0,68,902,1547,261,2188,0.11928702010968921,1,5.91547594742265,True,defined,0.16296625080969554,0.8840863613236984,0.37957376054847225,2.245359450797252,-26.203499999999906,1.0,1.0 m absorbs footprint/roof-eave and sub-pixel projection rounding while remaining far below the locked 20.0 m loss-region split buffer and avoiding adjacent-roof capture,"T0-1 audit-only implementation choice; not a loss address, training prior, or pass/fail threshold",visible iff official P_ref > 0; top 3 deterministic views by official P_ref roof pixel area; tie by view stem,45.7,558.3,556.0
reference_only,self_consistency_not_a_gate,not_applicable,view_candidate,DEBY_LOD2_4907185,DJI_20241217095127_0070_D,DJI_20241217095127_0070_D.JPG,29,False,False,True,this_view,0,68,892,1675,38,2529,0.015025701858442072,1,10.0,True,defined,0.1640300275701288,1.2489511188725384,0.45262068717901716,4.526206871790172,-26.203499999999906,1.0,1.0 m absorbs footprint/roof-eave and sub-pixel projection rounding while remaining far below the locked 20.0 m loss-region split buffer and avoiding adjacent-roof capture,"T0-1 audit-only implementation choice; not a loss address, training prior, or pass/fail threshold",visible iff official P_ref > 0; top 3 deterministic views by official P_ref roof pixel area; tie by view stem,45.7,558.3,556.0
reference_only,self_consistency_not_a_gate,not_applicable,view_candidate,DEBY_LOD2_4907185,DJI_20241217095051_0052_D,DJI_20241217095051_0052_D.JPG,30,False,False,True,this_view,0,68,891,1305,164,2032,0.08070866141732283,1,8.246211251235321,True,defined,0.17541517549384586,1.508611251627958,0.514425220470681,4.24205904096454,-26.203499999999906,1.0,1.0 m absorbs footprint/roof-eave and sub-pixel projection rounding while remaining far below the locked 20.0 m loss-region split buffer and avoiding adjacent-roof capture,"T0-1 audit-only implementation choice; not a loss address, training prior, or pass/fail threshold",visible iff official P_ref > 0; top 3 deterministic views by official P_ref roof pixel area; tie by view stem,45.7,558.3,556.0
reference_only,self_consistency_not_a_gate,not_applicable,view_candidate,DEBY_LOD2_4907185,DJI_20241217095053_0053_D,DJI_20241217095053_0053_D.JPG,31,False,False,True,this_view,0,68,885,1371,157,2099,0.07479752262982373,1,8.0,True,defined,0.17558966336643317,1.503092918793513,0.5137388243255735,4.109910594604588,-26.203499999999906,1.0,1.0 m absorbs footprint/roof-eave and sub-pixel projection rounding while remaining far below the locked 20.0 m loss-region split buffer and avoiding adjacent-roof capture,"T0-1 audit-only implementation choice; not a loss address, training prior, or pass/fail threshold",visible iff official P_ref > 0; top 3 deterministic views by official P_ref roof pixel area; tie by view stem,45.7,558.3,556.0
reference_only,self_consistency_not_a_gate,not_applicable,view_candidate,DEBY_LOD2_4907185,DJI_20241217095055_0054_D,DJI_20241217095055_0054_D.JPG,32,False,False,True,this_view,0,68,882,1357,152,2087,0.07283181600383325,1,8.0,True,defined,0.17656309073117726,1.5060148304672774,0.5156613551103985,4.125290840883188,-26.203499999999906,1.0,1.0 m absorbs footprint/roof-eave and sub-pixel projection rounding while remaining far below the locked 20.0 m loss-region split buffer and avoiding adjacent-roof capture,"T0-1 audit-only implementation choice; not a loss address, training prior, or pass/fail threshold",visible iff official P_ref > 0; top 3 deterministic views by official P_ref roof pixel area; tie by view stem,45.7,558.3,556.0
reference_only,self_consistency_not_a_gate,not_applicable,view_candidate,DEBY_LOD2_4907185,DJI_20241217095121_0067_D,DJI_20241217095121_0067_D.JPG,33,False,False,True,this_view,0,68,869,1400,95,2174,0.043698252069917204,1,8.0,True,defined,0.17595731192280162,1.4540692807136102,0.5058202467120988,4.04656197369679,-26.203499999999906,1.0,1.0 m absorbs footprint/roof-eave and sub-pixel projection rounding while remaining far below the locked 20.0 m loss-region split buffer and avoiding adjacent-roof capture,"T0-1 audit-only implementation choice; not a loss address, training prior, or pass/fail threshold",visible iff official P_ref > 0; top 3 deterministic views by official P_ref roof pixel area; tie by view stem,45.7,558.3,556.0
reference_only,self_consistency_not_a_gate,not_applicable,view_candidate,DEBY_LOD2_4907185,DJI_20241217095125_0069_D,DJI_20241217095125_0069_D.JPG,34,False,False,True,this_view,0,68,821,1427,44,2204,0.019963702359346643,1,9.219544457292887,True,defined,0.17240056181584057,1.3842450734677676,0.4885126695968618,4.503864275299098,-26.203499999999906,1.0,1.0 m absorbs footprint/roof-eave and sub-pixel projection rounding while remaining far below the locked 20.0 m loss-region split buffer and avoiding adjacent-roof capture,"T0-1 audit-only implementation choice; not a loss address, training prior, or pass/fail threshold",visible iff official P_ref > 0; top 3 deterministic views by official P_ref roof pixel area; tie by view stem,45.7,558.3,556.0
reference_only,self_consistency_not_a_gate,not_applicable,view_candidate,DEBY_LOD2_4907185,DJI_20241217095123_0068_D,DJI_20241217095123_0068_D.JPG,35,False,False,True,this_view,0,68,787,1338,74,2051,0.03607996099463676,1,8.246211251235321,True,defined,0.176579477997528,1.4601412819441808,0.5077706030958713,4.187183660295719,-26.203499999999906,1.0,1.0 m absorbs footprint/roof-eave and sub-pixel projection rounding while remaining far below the locked 20.0 m loss-region split buffer and avoiding adjacent-roof capture,"T0-1 audit-only implementation choice; not a loss address, training prior, or pass/fail threshold",visible iff official P_ref > 0; top 3 deterministic views by official P_ref roof pixel area; tie by view stem,45.7,558.3,556.0
reference_only,self_consistency_not_a_gate,not_applicable,view_candidate,DEBY_LOD2_4907185,DJI_20241217095139_0076_D,DJI_20241217095139_0076_D.JPG,36,False,False,True,this_view,0,68,784,1421,0,2205,0.0,0,11.661903789690601,True,defined,0.16892580749240774,1.2230762745156785,0.45454278929201675,5.3008342770211065,-26.203499999999906,1.0,1.0 m absorbs footprint/roof-eave and sub-pixel projection rounding while remaining far below the locked 20.0 m loss-region split buffer and avoiding adjacent-roof capture,"T0-1 audit-only implementation choice; not a loss address, training prior, or pass/fail threshold",visible iff official P_ref > 0; top 3 deterministic views by official P_ref roof pixel area; tie by view stem,45.7,558.3,556.0
reference_only,self_consistency_not_a_gate,not_applicable,view_candidate,DEBY_LOD2_4907185,DJI_20241217103545_0062_D,DJI_20241217103545_0062_D.JPG,37,False,False,True,this_view,0,68,741,1406,216,1931,0.11185914034179181,1,5.0,True,defined,0.1682430447971366,0.9449981475632679,0.3987347058806118,1.993673529403059,-26.203499999999906,1.0,1.0 m absorbs footprint/roof-eave and sub-pixel projection rounding while remaining far below the locked 20.0 m loss-region split buffer and avoiding adjacent-roof capture,"T0-1 audit-only implementation choice; not a loss address, training prior, or pass/fail threshold",visible iff official P_ref > 0; top 3 deterministic views by official P_ref roof pixel area; tie by view stem,45.7,558.3,556.0
reference_only,self_consistency_not_a_gate,not_applicable,view_candidate,DEBY_LOD2_4907185,DJI_20241217102937_0014_D,DJI_20241217102937_0014_D.JPG,38,False,False,True,this_view,0,68,728,5603,0,6331,0.0,0,10.0,True,defined,0.11224430269609494,0.6304693137354418,0.26601990243498735,2.6601990243498737,-26.203499999999906,1.0,1.0 m absorbs footprint/roof-eave and sub-pixel projection rounding while remaining far below the locked 20.0 m loss-region split buffer and avoiding adjacent-roof capture,"T0-1 audit-only implementation choice; not a loss address, training prior, or pass/fail threshold",visible iff official P_ref > 0; top 3 deterministic views by official P_ref roof pixel area; tie by view stem,45.7,558.3,556.0
reference_only,self_consistency_not_a_gate,not_applicable,view_candidate,DEBY_LOD2_4907185,DJI_20241217102733_0022_D,DJI_20241217102733_0022_D.JPG,39,False,False,True,this_view,0,68,718,6783,450,7051,0.06382073464756773,1,11.0,True,defined,0.0867480863532731,0.39703790129162914,0.18558630915767618,2.041449400734438,-26.203499999999906,1.0,1.0 m absorbs footprint/roof-eave and sub-pixel projection rounding while remaining far below the locked 20.0 m loss-region split buffer and avoiding adjacent-roof capture,"T0-1 audit-only implementation choice; not a loss address, training prior, or pass/fail threshold",visible iff official P_ref > 0; top 3 deterministic views by official P_ref roof pixel area; tie by view stem,45.7,558.3,556.0
reference_only,self_consistency_not_a_gate,not_applicable,view_candidate,DEBY_LOD2_4907185,DJI_20241217095149_0081_D,DJI_20241217095149_0081_D.JPG,40,False,False,True,this_view,0,68,637,1140,0,1777,0.0,0,9.641419466926354,True,defined,0.18235400490753817,1.4426075154556308,0.5128988769270679,4.945073216569297,-26.203499999999906,1.0,1.0 m absorbs footprint/roof-eave and sub-pixel projection rounding while remaining far below the locked 20.0 m loss-region split buffer and avoiding adjacent-roof capture,"T0-1 audit-only implementation choice; not a loss address, training prior, or pass/fail threshold",visible iff official P_ref > 0; top 3 deterministic views by official P_ref roof pixel area; tie by view stem,45.7,558.3,556.0
reference_only,self_consistency_not_a_gate,not_applicable,view_candidate,DEBY_LOD2_4907185,DJI_20241217095145_0079_D,DJI_20241217095145_0079_D.JPG,41,False,False,True,this_view,0,68,624,1122,0,1746,0.0,0,9.486832980505138,True,defined,0.18368397081225665,1.4426942898049213,0.5147813281574386,4.883644481712227,-26.203499999999906,1.0,1.0 m absorbs footprint/roof-eave and sub-pixel projection rounding while remaining far below the locked 20.0 m loss-region split buffer and avoiding adjacent-roof capture,"T0-1 audit-only implementation choice; not a loss address, training prior, or pass/fail threshold",visible iff official P_ref > 0; top 3 deterministic views by official P_ref roof pixel area; tie by view stem,45.7,558.3,556.0
reference_only,self_consistency_not_a_gate,not_applicable,view_candidate,DEBY_LOD2_4907185,DJI_20241217102941_0016_D,DJI_20241217102941_0016_D.JPG,42,False,False,True,this_view,0,68,621,4685,0,5306,0.0,0,9.0,True,defined,0.1157884466336012,0.6168883683559969,0.2672611941870306,2.405350747683275,-26.203499999999906,1.0,1.0 m absorbs footprint/roof-eave and sub-pixel projection rounding while remaining far below the locked 20.0 m loss-region split buffer and avoiding adjacent-roof capture,"T0-1 audit-only implementation choice; not a loss address, training prior, or pass/fail threshold",visible iff official P_ref > 0; top 3 deterministic views by official P_ref roof pixel area; tie by view stem,45.7,558.3,556.0
reference_only,self_consistency_not_a_gate,not_applicable,view_candidate,DEBY_LOD2_4907185,DJI_20241217095147_0080_D,DJI_20241217095147_0080_D.JPG,43,False,False,True,this_view,0,68,617,1100,0,1717,0.0,0,10.385164807134505,True,defined,0.18190762813383451,1.4258125574336586,0.5092800609548674,5.288957366003805,-26.203499999999906,1.0,1.0 m absorbs footprint/roof-eave and sub-pixel projection rounding while remaining far below the locked 20.0 m loss-region split buffer and avoiding adjacent-roof capture,"T0-1 audit-only implementation choice; not a loss address, training prior, or pass/fail threshold",visible iff official P_ref > 0; top 3 deterministic views by official P_ref roof pixel area; tie by view stem,45.7,558.3,556.0
reference_only,self_consistency_not_a_gate,not_applicable,view_candidate,DEBY_LOD2_4907185,DJI_20241217095141_0077_D,DJI_20241217095141_0077_D.JPG,44,False,False,True,this_view,0,68,590,1122,0,1712,0.0,0,10.099019513592784,True,defined,0.1840030588714316,1.436420871065902,0.5141068314104493,5.191974922485484,-26.203499999999906,1.0,1.0 m absorbs footprint/roof-eave and sub-pixel projection rounding while remaining far below the locked 20.0 m loss-region split buffer and avoiding adjacent-roof capture,"T0-1 audit-only implementation choice; not a loss address, training prior, or pass/fail threshold",visible iff official P_ref > 0; top 3 deterministic views by official P_ref roof pixel area; tie by view stem,45.7,558.3,556.0
reference_only,self_consistency_not_a_gate,not_applicable,view_candidate,DEBY_LOD2_4907185,DJI_20241217095143_0078_D,DJI_20241217095143_0078_D.JPG,45,False,False,True,this_view,0,68,589,1124,0,1713,0.0,0,9.641419466926354,True,defined,0.18403893362347903,1.4351918396714107,0.5139369374916007,4.9550815939040325,-26.203499999999906,1.0,1.0 m absorbs footprint/roof-eave and sub-pixel projection rounding while remaining far below the locked 20.0 m loss-region split buffer and avoiding adjacent-roof capture,"T0-1 audit-only implementation choice; not a loss address, training prior, or pass/fail threshold",visible iff official P_ref > 0; top 3 deterministic views by official P_ref roof pixel area; tie by view stem,45.7,558.3,556.0
reference_only,self_consistency_not_a_gate,not_applicable,view_candidate,DEBY_LOD2_4907185,DJI_20241217102943_0017_D,DJI_20241217102943_0017_D.JPG,46,False,False,True,this_view,0,68,516,4593,0,5109,0.0,0,10.605318061589779,True,defined,0.11768180524581916,0.6219249954429885,0.2705351293108323,2.869111093174696,-26.203499999999906,1.0,1.0 m absorbs footprint/roof-eave and sub-pixel projection rounding while remaining far below the locked 20.0 m loss-region split buffer and avoiding adjacent-roof capture,"T0-1 audit-only implementation choice; not a loss address, training prior, or pass/fail threshold",visible iff official P_ref > 0; top 3 deterministic views by official P_ref roof pixel area; tie by view stem,45.7,558.3,556.0
